site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,next_visit_start_date,site_confidence,match_quality,site_review_reason,split_id,model,actual_repollution_kg_per_day,actual_top25,predicted_top25_score
3701,3701,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 6,2022-12-03,2024-06-11,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.0998208306548411
3705,3705,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 14,2022-12-03,2024-06-11,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.173925967827721
3712,3712,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 35,2022-12-04,2024-06-07,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.12242619140468897
3732,3732,ΠΑΡΟΣ,,ΠΆΡΟΣ ΠΑΡΑΛΊΑ 62 (1) | ΠΆΡΟΣ ΠΑΡΑΛΊΑ 62 (2),2022-12-08,2024-06-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,1.5872727272727272,1,0.7451197477506899
3751,3751,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 23,2022-12-05,2024-06-06,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.06818609436785342
3765,3765,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΔΕΣΠΟΤΙΚΌ ΠΑΡΑΛΊΑ 43,2022-12-06,2024-06-06,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.08459555746862872
3784,3784,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 82,2022-12-14,2024-06-14,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.0766693772182768
3791,3791,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 89,2022-12-15,2024-06-14,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.1918102777522527
3793,3793,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 3,2022-12-16,2024-06-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.7012750455373407,1,0.5090867447032066
3806,3806,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΦΩΚΆΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 22,2022-12-18,2024-06-14,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.10610355671164096
3810,3810,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 26,2022-12-19,2024-06-07,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.06104994974178641
3814,3814,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 30,2022-12-19,2024-06-07,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.061115373736206194
3816,3816,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 32,2022-12-19,2024-06-07,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.060788679510837565
3821,3821,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 44 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 45,2022-12-22,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.043852256376200265
3824,3824,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 48 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 49,2022-12-22,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.043780496234652404
3826,3826,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 51 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 52,2022-12-22,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.04349463379600363
3834,3834,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 64,2022-12-22,2024-06-14,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.04355721819638885
3835,3835,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 65,2022-12-22,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.04355721259314943
3841,3841,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 75 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 76,2022-12-23,2024-06-17,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07945188503177489
3844,3844,ΝΑΞΟΣ,ΠΑΡΑΛΊΑ ΚΆΒΟΣ,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 79 | ΝΆΞΟΣ ΠΑΡΑΛΊΑ 80,2022-12-23,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07946508385378127
3849,3849,ΝΑΞΟΣ,,ΝΆΞΟΣ ΠΑΡΑΛΊΑ 87,2022-12-23,2024-06-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.07859272046217515
3857,3857,ΗΡΑΚΛΕΙΑ,,ΗΡΑΚΛΕΙΆ ΠΑΡΑΛΊΑ 4,2022-12-21,2024-05-24,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.12714218333719401
3865,3865,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 3,2022-12-24,2024-05-09,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.08198795705287384
3866,3866,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 4,2022-12-24,2024-05-09,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.04543130747055027
3867,3867,ΣΙΦΝΟΣ,ΠΑΡΑΛΊΑ ΓΙΑΛΟΥΔΊΑ,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 5,2022-12-24,2024-05-09,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.04543125405764624
3870,3870,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 8,2022-12-24,2024-05-09,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.3087649402390438,1,0.11627741763954151
3877,3877,ΣΙΦΝΟΣ,,ΣΊΦΝΟΣ ΠΑΡΑΛΊΑ 18,2022-12-25,2024-05-13,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.061873726727369995
3885,3885,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 11,2022-12-25,2024-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.06748078440610546
3887,3887,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 13,2022-12-25,2024-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.06705109400268831
3892,3892,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΓΈΡΑΚΑΣ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 21,2022-12-26,2024-04-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05362482128377197
3903,3903,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 33,2022-12-26,2024-04-28,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.053711808479609796
3904,3904,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΡΟΤΗΡΆΚΙ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 34 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 35,2022-12-26,2024-04-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.3627049180327868,1,0.2705394999261757
3906,3906,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΓΈΡΟΝΤΑΣ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 37,2022-12-26,2024-04-27,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05348942756493135
3913,3913,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΣΥΚΙΆ,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 46,2022-12-26,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05204925866325259
3918,3918,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 53,2022-12-26,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.0528405492402251
3919,3919,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 54,2022-12-26,2024-05-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05284058294956654
3924,3924,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 60,2022-12-27,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.441406372861533
3933,3933,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 71,2022-12-28,2024-05-08,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.124748490945674,1,0.3765485946718307
3943,3943,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 86,2023-01-01,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.1232032854209445,1,0.10429401429484668
3944,3944,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 87 | ΜΉΛΟΣ ΠΑΡΑΛΊΑ 88,2023-01-01,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.06346721126672614
3945,3945,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 89,2023-01-01,2024-05-02,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.07428738014613386
3954,3954,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 97,2023-01-01,2024-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.09701323718903751
3955,3955,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 98,2023-01-01,2024-05-04,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.035954173537506046
3959,3959,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,ΠΑΡΑΛΊΑ ΚΆΤΩ ΜΕΡΣΊΝΙ,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 103,2023-01-01,2024-05-06,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.15541503914202695
3970,3970,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΠΟΛΎΑΙΓΟΣ ΠΑΡΑΛΊΑ 115,2023-01-04,2024-05-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.05981803829658651
3971,3971,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 120,2023-01-04,2024-05-03,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.3996193419898265
3979,3979,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 128,2023-01-04,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.10210478035662614
3980,3980,ΜΗΛΟΣ - ΑΝΤΙΜΗΛΟΣ - ΠΟΛΥΑΙΓΟΣ,,ΜΉΛΟΣ ΠΑΡΑΛΊΑ 129,2023-01-04,2024-05-08,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.21227338745727187
3989,3989,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 9,2023-01-06,2024-05-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.7956777996070727,1,0.08916873835688038
4007,4007,ΙΟΣ,ΠΑΡΑΛΊΑ ΤΡΕΊΣ ΚΛΙΣΙΈΣ,ΊΟΣ ΠΑΡΑΛΊΑ 29,2023-01-07,2024-05-23,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.23948692912757433
4010,4010,ΙΟΣ,ΠΑΡΑΛΊΑ ΠΈΠΑ,ΊΟΣ ΠΑΡΑΛΊΑ 32,2023-01-07,2024-05-24,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.24101731440323979
4013,4013,ΙΟΣ,,ΊΟΣ ΠΑΡΑΛΊΑ 35,2023-01-07,2024-05-24,high,canonical_high,ok,4,logistic_C1_unweighted,0.0,0,0.18080514215076018
4018,4018,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΑΣΠΡΟΝΉΣΙ ΠΑΡΑΛΊΑ 5,2023-01-08,2024-05-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.2587045975549051
4034,4034,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 27,2023-01-12,2024-05-18,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,1.0142276422764227,1,0.8084242294830111
4038,4038,ΣΑΝΤΟΡΙΝΗ - ΘΗΡΑΣΙΑ - ΠΑΛΙΑ ΚΑΜΜΕΝΗ - ΝΕΑ ΚΑΜΜΕΝΗ,ΠΑΡΑΛΊΑ ΚΑΘΑΡΌΣ,ΣΑΝΤΟΡΊΝΗ ΠΑΡΑΛΊΑ 32,2023-01-13,2024-05-19,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.1781108530846503
4303,4303,ΚΥΘΗΡΑ,ΠΑΡΑΛΊΑ ΡΟΎΤΣΟΥΝΑΣ,ΚΎΘΗΡΑ ΠΑΡΑΛΊΑ 41 (1),2023-04-24,2023-04-30,high,canonical_high,ok,4,logistic_C1_unweighted,68.33333333333333,1,0.7108788297066087
4307,4307,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 6,2023-04-26,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.12916594478805787
4308,4308,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΒΙΆΤΙΚΟ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 9,2023-04-26,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.22276189152771148
4317,4317,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 28,2023-04-26,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.10885055618472012
4323,4323,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 36,2023-04-26,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.14947219202767784
4324,4324,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 38,2023-04-26,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.14947224540839818
4325,4325,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 39,2023-04-27,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.2647388418002078
4326,4326,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΧΑΛΙΚΙΆ ΖΩΔΌΧΟΥ ΠΗΓΉΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 40,2023-04-27,2024-06-25,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.16187147244402472
4332,4332,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 47,2023-04-27,2024-06-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.24193051990422423
4338,4338,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 62,2023-04-28,2024-06-26,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.20944401607280516
4361,4361,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 108,2023-05-01,2024-06-22,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.10624836879647988
4366,4366,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 120,2023-05-02,2024-06-23,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.06669797266482463
4368,4368,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 123,2023-05-02,2024-06-23,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.06669802378379165
4376,4376,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 142 | ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 143,2023-05-05,2024-06-23,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.21418281958526064
4378,4378,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 147,2023-05-06,2024-06-23,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.09373438732962196
4382,4382,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 153,2023-05-06,2024-06-24,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.09307039480725075
4390,4390,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 169,2023-05-07,2024-06-30,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.1275592738611656
4505,4505,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 441 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 441 (2) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 442 (1) | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 442 (2),2023-06-23,2023-07-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,12.136363636363637,1,0.9903022664891364
4543,4543,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 530,2023-07-27,2025-10-24,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.04482173522864428
4545,4545,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 532 | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 533,2023-07-27,2025-10-24,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.275010676101843
4549,4549,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 538 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 538 (2),2023-07-28,2025-10-26,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.0639050719967054
4554,4554,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 546 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 546 (2),2023-07-31,2025-11-04,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0774818401937046,0,0.13378041060919243
4554,4554,ΜΕΘΑΝΑ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 38 | ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 39,2025-11-04,2026-02-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.4395648259454369
4559,4559,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 559 (1) | ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 559 (2),2023-08-01,2025-11-05,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.3256658595641646,1,0.16536145578834027
4559,4559,ΜΕΘΑΝΑ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 52,2025-11-05,2026-02-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.5888888888888889,1,0.7979004249619467
4560,4560,ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΑΡΓΟΛΊΔΑ ΠΑΡΑΛΊΑ 560,2023-08-02,2025-11-05,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.031527451917614316
4621,4621,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΎΔΡΑ ΠΑΡΑΛΊΑ 62,2023-05-29,2025-10-15,high,canonical_high,multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.10947662853308658
4638,4638,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΔΟΚΌΣ ΠΑΡΑΛΊΑ 111 | ΔΟΚΌΣ ΠΑΡΑΛΊΑ 112 | ΔΟΚΌΣ ΠΑΡΑΛΊΑ 113 | ΔΟΚΌΣ ΠΑΡΑΛΊΑ 114,2023-06-05,2025-10-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,4,logistic_C1_unweighted,0.0,0,0.18318522233790732
4786,4786,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 302,2023-08-25,2024-04-12,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.31824114644029206
4795,4795,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 314,2023-08-28,2024-04-15,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.0,0,0.29781308255950484
4797,4797,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,,ΆΓΙΟΣ ΓΕΏΡΓΙΟΣ ΠΑΡΑΛΊΑ 315,2023-08-28,2024-04-15,high,canonical_high,multiple_regions,4,logistic_C1_unweighted,0.2943722943722944,1,0.6510634018638979
5870,5870,ΛΕΣΒΟΣ,,ΛΈΣΒΟΣ ΠΑΡΑΛΊΑ 412 (1),2025-06-28,2025-07-15,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,11.470588235294118,1,0.9960771885882437
5974,5974,ΣΚΥΡΟΣ ,,ΣΚΎΡΟΣ ΠΑΡΑΛΙΑ 51 (1),2025-08-09,2025-08-25,high,canonical_high,multiple_special_numbers,4,logistic_C1_unweighted,2.5,1,0.9456939214820803
6024,6024,ΨΑΡΑ,,ΨΑΡΆ ΠΑΡΑΛΙΑ 1 | ΨΑΡΆ ΠΑΡΑΛΙΑ 2 | ΨΑΡΆ ΠΑΡΑΛΙΑ 3,2025-08-15,2025-08-25,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,4,logistic_C1_unweighted,0.0,0,0.29586624596974154
