index,model,selected_fraction,selected_rows_mean,selected_rows_std,precision_in_selected_mean,precision_in_selected_std,recall_of_true_top25_mean,recall_of_true_top25_std,f1_selected_mean,f1_selected_std,baseline_positive_rate_test_mean,baseline_positive_rate_test_std
122,rf_depth5_leaf8_balanced,0.2,75.0,1.0000000000000004,0.7201062114746325,0.0640262141109772,0.6158796425175117,0.021248903288558975,0.6633757714179179,0.038944692792115196,0.23483238064017714,0.015298888549094562
123,rf_depth5_leaf8_balanced,0.25,93.8,1.3038404810405295,0.6483871229504635,0.056234073975374076,0.6937585721443207,0.02787631757368781,0.6697206014590057,0.041251553273549436,0.23483238064017714,0.015298888549094562
124,rf_depth5_leaf8_balanced,0.3,112.4,1.516575088810311,0.6032081893924,0.053547229167992955,0.7732949930877503,0.0322415270334809,0.6772277069335892,0.04524910636480392,0.23483238064017714,0.015298888549094562
125,xgb_d1_lr0.02_n300_reg,0.1,37.6,0.5477225575051667,0.8617354196301564,0.028897608925414625,0.37111361517669483,0.02615927922126016,0.5183264293178087,0.026311217771268085,0.23483238064017714,0.015298888549094562
126,xgb_d1_lr0.02_n300_reg,0.15,56.4,0.547722557505166,0.8155388471177945,0.049625187482448194,0.5262979870455119,0.035779517263585296,0.6392568410922339,0.03706842859365101,0.23483238064017714,0.015298888549094562
127,xgb_d1_lr0.02_n300_reg,0.2,75.0,1.0000000000000004,0.7600047415836889,0.053250776714750446,0.6505945662058664,0.010491552198568871,0.7004642824413143,0.027121108335897412,0.23483238064017714,0.015298888549094562
128,xgb_d1_lr0.02_n300_reg,0.25,93.8,1.3038404810405295,0.6907655250148289,0.0626689684307054,0.7386416254471684,0.020645944248698027,0.7132771298491458,0.043657761768464635,0.23483238064017714,0.015298888549094562
129,xgb_d1_lr0.02_n300_reg,0.3,112.4,1.516575088810311,0.6155354602723023,0.0512860950188123,0.7892321854299317,0.02262599920638855,0.6911009716118075,0.040373327173333654,0.23483238064017714,0.015298888549094562
130,xgb_d1_lr0.04_n200_reg,0.1,37.6,0.5477225575051667,0.8406827880512091,0.031112070381364744,0.36197740859367966,0.02472012247091757,0.5055978504254366,0.02508758689445635,0.23483238064017714,0.015298888549094562
131,xgb_d1_lr0.04_n200_reg,0.15,56.4,0.547722557505166,0.8261904761904763,0.029446455154143247,0.5334592891004311,0.03260294739629249,0.6478039151556243,0.027166480447325718,0.23483238064017714,0.015298888549094562
132,xgb_d1_lr0.04_n200_reg,0.2,75.0,1.0000000000000004,0.76533902323376,0.06082840434753524,0.6549177572280939,0.01791829903347853,0.7052407270282182,0.03468788807033351,0.23483238064017714,0.015298888549094562
133,xgb_d1_lr0.04_n200_reg,0.25,93.8,1.3038404810405295,0.6864873278059521,0.06898757949007868,0.733684109660599,0.027489660134632356,0.7086835661858146,0.050253548702016496,0.23483238064017714,0.015298888549094562
134,xgb_d1_lr0.04_n200_reg,0.3,112.4,1.516575088810311,0.6155515477883899,0.053155533895596525,0.7890098365248192,0.021728979084364757,0.6910334158445613,0.04217765511873307,0.23483238064017714,0.015298888549094562
135,xgb_d1_lr0.07_n140_reg,0.1,37.6,0.5477225575051667,0.845945945945946,0.02790916459601686,0.36454151115778227,0.02951703864164192,0.5090461262875057,0.03062430207467525,0.23483238064017714,0.015298888549094562
136,xgb_d1_lr0.07_n140_reg,0.15,56.4,0.547722557505166,0.8262531328320801,0.04194580214423287,0.5339902947378196,0.0453485900283623,0.648212064972831,0.04279935134474878,0.23483238064017714,0.015298888549094562
137,xgb_d1_lr0.07_n140_reg,0.2,75.0,1.0000000000000004,0.7733760075865339,0.061656224080943844,0.6617376805997413,0.017328036682950552,0.7126193096818139,0.03521985830437609,0.23483238064017714,0.015298888549094562
138,xgb_d1_lr0.07_n140_reg,0.25,93.8,1.3038404810405295,0.6950670976327752,0.06137096757056005,0.7433583563747528,0.018073159617323087,0.7177668959501158,0.04177534670156474,0.23483238064017714,0.015298888549094562
139,xgb_d1_lr0.07_n140_reg,0.3,112.4,1.516575088810311,0.6208147056831267,0.060304081889305826,0.7953928152482235,0.03141725045230289,0.6968026466137921,0.05018453372223,0.23483238064017714,0.015298888549094562
140,xgb_d2_lr0.02_n300_reg,0.1,37.6,0.5477225575051667,0.8671408250355619,0.04165266045321265,0.37379724917756524,0.03447555854083504,0.5219190053241778,0.038156155131141796,0.23483238064017714,0.015298888549094562
141,xgb_d2_lr0.02_n300_reg,0.15,56.4,0.547722557505166,0.8475563909774436,0.026751891321894122,0.5471485717631447,0.030002763207135207,0.6644775615658649,0.023063549701487024,0.23483238064017714,0.015298888549094562
142,xgb_d2_lr0.02_n300_reg,0.2,75.0,1.0000000000000004,0.775900426742532,0.06104600139786541,0.6639594011633548,0.0159644180294529,0.7149706270203435,0.033830164071667446,0.23483238064017714,0.015298888549094562
143,xgb_d2_lr0.02_n300_reg,0.25,93.8,1.3038404810405295,0.6994368227871759,0.06299192504731911,0.7479810263131917,0.021277323791180865,0.7222591229837793,0.04379978664507166,0.23483238064017714,0.015298888549094562
144,xgb_d2_lr0.02_n300_reg,0.3,112.4,1.516575088810311,0.6190603197182145,0.05610075783924575,0.7934630374484628,0.029784969645321256,0.6949576811217678,0.04635639005416679,0.23483238064017714,0.015298888549094562
145,xgb_d2_lr0.04_n200_reg,0.1,37.6,0.5477225575051667,0.8780938833570413,0.04707242879399595,0.3775470331367353,0.0191393999479545,0.5275842757384749,0.0209507899995731,0.23483238064017714,0.015298888549094562
146,xgb_d2_lr0.04_n200_reg,0.15,56.4,0.547722557505166,0.8510025062656641,0.03274266675520335,0.5489343509957324,0.021270368466966012,0.6668625819968899,0.015425997976130292,0.23483238064017714,0.015298888549094562
147,xgb_d2_lr0.04_n200_reg,0.2,75.0,1.0000000000000004,0.7839374110953059,0.06578218128820022,0.6706331023237715,0.0181436743357255,0.7222620279765648,0.037795493383303555,0.23483238064017714,0.015298888549094562
148,xgb_d2_lr0.04_n200_reg,0.25,93.8,1.3038404810405295,0.6994368227871759,0.06599844131126202,0.7478864636654377,0.026246260745046823,0.7222133629380192,0.04725114482489432,0.23483238064017714,0.015298888549094562
149,xgb_d2_lr0.04_n200_reg,0.3,112.4,1.516575088810311,0.6173059337533022,0.05609145652866309,0.7912408152262407,0.030614501649373255,0.6929968968080423,0.04650424067437801,0.23483238064017714,0.015298888549094562
150,xgb_d2_lr0.07_n140_reg,0.1,37.6,0.5477225575051667,0.8672830725462305,0.031389677956612974,0.37343743454042116,0.025478266936964238,0.5216018389440247,0.025742707168805026,0.23483238064017714,0.015298888549094562
151,xgb_d2_lr0.07_n140_reg,0.15,56.4,0.547722557505166,0.843859649122807,0.029977618204774046,0.5443883094097839,0.021655160005658987,0.661306758510032,0.014325663639734528,0.23483238064017714,0.015298888549094562
152,xgb_d2_lr0.07_n140_reg,0.2,75.0,1.0000000000000004,0.7785670934091987,0.05588231977951702,0.6665235037274574,0.014930078511907157,0.7175850061053108,0.0293758869132687,0.23483238064017714,0.015298888549094562
153,xgb_d2_lr0.07_n140_reg,0.25,93.8,1.3038404810405295,0.6973086815693407,0.06251847536202466,0.7459294934326054,0.02603927079074894,0.7201545599489837,0.044179833669167334,0.23483238064017714,0.015298888549094562
154,xgb_d2_lr0.07_n140_reg,0.3,112.4,1.516575088810311,0.6261879360563571,0.051361154169870624,0.802966093162372,0.023620425872574777,0.7030912843606342,0.04050679175279587,0.23483238064017714,0.015298888549094562
155,xgb_d3_lr0.02_n300_reg,0.1,37.6,0.5477225575051667,0.8779516358463727,0.0395636077993048,0.37781228512612525,0.023615847989277298,0.5278067451489309,0.024494984820820073,0.23483238064017714,0.015298888549094562
156,xgb_d3_lr0.02_n300_reg,0.15,56.4,0.547722557505166,0.8474937343358396,0.032523716192945695,0.5468066914212644,0.024943515599552504,0.6642135753743734,0.0197812785551702,0.23483238064017714,0.015298888549094562
157,xgb_d3_lr0.02_n300_reg,0.2,75.0,1.0000000000000004,0.7812337600758654,0.04716920666455495,0.6691392658550366,0.009146025404293006,0.7202298695099062,0.02000217842988519,0.23483238064017714,0.015298888549094562
158,xgb_d3_lr0.02_n300_reg,0.25,93.8,1.3038404810405295,0.6972862851527674,0.06575607458864352,0.7455876130907251,0.025565578791751937,0.719991140715797,0.046857063842931174,0.23483238064017714,0.015298888549094562
159,xgb_d3_lr0.02_n300_reg,0.3,112.4,1.516575088810311,0.6244335500914449,0.04897828562978815,0.800838433587904,0.020925906234766586,0.7011682074375573,0.037865137409253145,0.23483238064017714,0.015298888549094562
160,xgb_d3_lr0.04_n200_reg,0.1,37.6,0.5477225575051667,0.8672830725462305,0.031389677956612974,0.37343743454042116,0.025478266936964238,0.5216018389440247,0.025742707168805026,0.23483238064017714,0.015298888549094562
161,xgb_d3_lr0.04_n200_reg,0.15,56.4,0.547722557505166,0.8544486215538847,0.03269317048076245,0.5510370417811867,0.017125863670528315,0.6694740563651255,0.009505756553060083,0.23483238064017714,0.015298888549094562
162,xgb_d3_lr0.04_n200_reg,0.2,75.0,1.0000000000000004,0.7813048838311996,0.04675014848587015,0.669215894207527,0.009000194334598649,0.7203047030053787,0.01958099442194597,0.23483238064017714,0.015298888549094562
163,xgb_d3_lr0.04_n200_reg,0.25,93.8,1.3038404810405295,0.6973086815693407,0.06251847536202466,0.7459294934326054,0.02603927079074894,0.7201545599489837,0.044179833669167334,0.23483238064017714,0.015298888549094562
164,xgb_d3_lr0.04_n200_reg,0.3,112.4,1.516575088810311,0.6243387184176659,0.05016886713683608,0.8005906142351689,0.01877914898077947,0.7010116646339556,0.038507402541469074,0.23483238064017714,0.015298888549094562
165,xgb_d3_lr0.07_n140_reg,0.1,37.6,0.5477225575051667,0.8672830725462305,0.031389677956612974,0.37343743454042116,0.025478266936964238,0.5216018389440247,0.025742707168805026,0.23483238064017714,0.015298888549094562
166,xgb_d3_lr0.07_n140_reg,0.15,56.4,0.547722557505166,0.8474310776942356,0.03026630353572302,0.5465925973367424,0.01848931934810442,0.6640318794943771,0.00956731804063891,0.23483238064017714,0.015298888549094562
167,xgb_d3_lr0.07_n140_reg,0.2,75.0,1.0000000000000004,0.7839013750592698,0.05932273362796498,0.6709071107923605,0.0132836909899358,0.7223962062733527,0.03137396109699838,0.23483238064017714,0.015298888549094562
168,xgb_d3_lr0.07_n140_reg,0.25,93.8,1.3038404810405295,0.7015416043017035,0.057742274094522074,0.7507158182189302,0.020754432023765715,0.7246423035064946,0.038773977834816814,0.23483238064017714,0.015298888549094562
169,xgb_d3_lr0.07_n140_reg,0.3,112.4,1.516575088810311,0.6227104924473346,0.046369141486167297,0.798958091707562,0.02470555367606798,0.699351901968001,0.035951422740876815,0.23483238064017714,0.015298888549094562
