analysis_type,feature_set,detail,split_id,n_features,features,top25_threshold_train,positive_rate_test,average_precision,roc_auc,f1,precision,recall,balanced_accuracy
demographics_subset,demo_Pct_Age_15_34_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",2,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.0816462571597866,0.2418478260869565,0.8114838979219311,0.8623494825017115,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.8192984575731947
demographics_subset,demo_Pct_Age_15_34_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",3,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.08086093914398546,0.2493368700265252,0.8017621551933058,0.9068115179309827,0.7352941176470589,0.6818181818181818,0.7978723404255319,0.8370987143823773
demographics_subset,demo_Pct_Age_15_34_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",4,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.08965532467628037,0.20911528150134048,0.786792741676112,0.8803129074315514,0.6702702702702703,0.5794392523364486,0.7948717948717948,0.8211647109952194
demographics_subset,demo_Pct_Age_15_34_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",5,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.083669936526255,0.23513513513513515,0.8118480069440938,0.9126355550140124,0.7539267015706806,0.6923076923076923,0.8275862068965517,0.8572560009747776
demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",1,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.081999739786625,0.23872679045092837,0.7946975306287529,0.8981029810298102,0.7513227513227513,0.7171717171717171,0.7888888888888889,0.8456639566395664
demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",2,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.0816462571597866,0.2418478260869565,0.8107146139302696,0.8613426764930933,0.6938775510204082,0.6355140186915887,0.7640449438202247,0.8121299987918328
demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",3,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.08086093914398546,0.2493368700265252,0.798686069651761,0.9052326892714834,0.7236180904522613,0.6857142857142857,0.7659574468085106,0.8246748364784602
demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",4,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.08965532467628037,0.20911528150134048,0.7842662029251214,0.8794871794871795,0.6703296703296703,0.5865384615384616,0.782051282051282,0.8181442850934376
demographics_subset,demo_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",5,20,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.083669936526255,0.23513513513513515,0.8132433419249114,0.9114576987124812,0.7525773195876289,0.6822429906542056,0.8390804597701149,0.8594695585069656
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",1,21,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.081999739786625,0.23872679045092837,0.7952816713749165,0.8984901277584204,0.7446808510638298,0.7142857142857143,0.7777777777777778,0.8401084010840109
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",2,21,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.0816462571597866,0.2418478260869565,0.8105026397035427,0.8619467600982642,0.7120418848167539,0.6666666666666666,0.7640449438202247,0.8210905722685353
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",3,21,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.08086093914398546,0.2493368700265252,0.8012225494899796,0.9066987444553041,0.7414634146341463,0.6846846846846847,0.8085106382978723,0.8424178633185475
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",4,21,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.08965532467628037,0.20911528150134048,0.7862763971236271,0.8798348544111256,0.6702702702702703,0.5794392523364486,0.7948717948717948,0.8211647109952194
demographics_subset,demo_Pct_Age_15_34_Youth_Dependency_Avg_Household_Size_Unemployment_Rate_UrbanRural_Class_Daytime_Population_Pressure,"Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",5,21,"previous_visit_month, previous_visit_season, latitude, longitude, orientation, wind_direction_previous, wind_speed_previous, region, sediment, tourist_business, road_network, previous_total_weight, days_between_visits, coastline_cleaned, width_length, Pct_Age_15_34, Youth_Dependency, Avg_Household_Size, Unemployment_Rate, UrbanRural_Class, Daytime_Population_Pressure",0.083669936526255,0.23513513513513515,0.8117505725925884,0.9127574022176191,0.7604166666666666,0.6952380952380952,0.8390804597701149,0.8630031274115593
forward_selection,step_00_start,start,1,2,"previous_total_weight, days_between_visits",0.081999739786625,0.23872679045092837,0.7522755332391516,0.8561556329849014,0.6881720430107527,0.6666666666666666,0.7111111111111111,0.799806426635695
forward_selection,step_00_start,start,2,2,"previous_total_weight, days_between_visits",0.0816462571597866,0.2418478260869565,0.7471157975128796,0.8359913011960856,0.7052631578947368,0.6633663366336634,0.7528089887640449,0.8154725947404453
forward_selection,step_00_start,start,3,2,"previous_total_weight, days_between_visits",0.08086093914398546,0.2493368700265252,0.7322992681747268,0.8431508909104579,0.7029702970297029,0.6574074074074074,0.7553191489361702,0.8122885497331027
forward_selection,step_00_start,start,4,2,"previous_total_weight, days_between_visits",0.08965532467628037,0.20911528150134048,0.7021891052980614,0.8333333333333334,0.6349206349206349,0.5405405405405406,0.7692307692307693,0.7981747066492829
forward_selection,step_00_start,start,5,2,"previous_total_weight, days_between_visits",0.083669936526255,0.23513513513513515,0.7601861302199885,0.894805247552902,0.7096774193548387,0.6666666666666666,0.7586206896551724,0.821006457901791
forward_selection,step_01_add_region,region,1,3,"previous_total_weight, days_between_visits, region",0.081999739786625,0.23872679045092837,0.7945168113117811,0.8971544715447155,0.7083333333333334,0.6666666666666666,0.7555555555555555,0.8185443283004259
forward_selection,step_01_add_region,region,2,3,"previous_total_weight, days_between_visits, region",0.0816462571597866,0.2418478260869565,0.789101519097591,0.8526036003382867,0.7021276595744681,0.6666666666666666,0.7415730337078652,0.8116467319076961
forward_selection,step_01_add_region,region,3,3,"previous_total_weight, days_between_visits, region",0.08086093914398546,0.2493368700265252,0.7847135889650303,0.8929591760018044,0.7177033492822966,0.6521739130434783,0.7978723404255319,0.8282647921208932
forward_selection,step_01_add_region,region,4,3,"previous_total_weight, days_between_visits, region",0.08965532467628037,0.20911528150134048,0.764979451470639,0.8635810517166449,0.6404494382022472,0.57,0.7307692307692307,0.792503259452412
forward_selection,step_01_add_region,region,5,3,"previous_total_weight, days_between_visits, region",0.083669936526255,0.23513513513513515,0.8087686383285866,0.9100767637382722,0.7628865979381443,0.6915887850467289,0.8505747126436781,0.866983469396044
forward_selection,step_02_add_wind_direction_previous,wind_direction_previous,1,4,"previous_total_weight, days_between_visits, region, wind_direction_previous",0.081999739786625,0.23872679045092837,0.8079188378973337,0.9029423151374372,0.7539267015706806,0.7128712871287128,0.8,0.8494773519163763
forward_selection,step_02_add_wind_direction_previous,wind_direction_previous,2,4,"previous_total_weight, days_between_visits, region, wind_direction_previous",0.0816462571597866,0.2418478260869565,0.7995300132986178,0.8549595263984535,0.7204301075268817,0.6907216494845361,0.7528089887640449,0.8226410535218074
forward_selection,step_02_add_wind_direction_previous,wind_direction_previous,3,4,"previous_total_weight, days_between_visits, region, wind_direction_previous",0.08086093914398546,0.2493368700265252,0.7871715878615789,0.8922825351477333,0.7307692307692307,0.6666666666666666,0.8085106382978723,0.837117509961657
forward_selection,step_02_add_wind_direction_previous,wind_direction_previous,4,4,"previous_total_weight, days_between_visits, region, wind_direction_previous",0.08965532467628037,0.20911528150134048,0.7667393576893686,0.8622772707518471,0.6818181818181818,0.6122448979591837,0.7692307692307693,0.8202086049543678
forward_selection,step_02_add_wind_direction_previous,wind_direction_previous,5,4,"previous_total_weight, days_between_visits, region, wind_direction_previous",0.083669936526255,0.23513513513513515,0.81067601381005,0.9035985540798506,0.7357512953367875,0.6698113207547169,0.8160919540229885,0.8462085211811056
forward_selection,step_03_add_Pct_Age_15_34,Pct_Age_15_34,1,5,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34",0.081999739786625,0.23872679045092837,0.8119522718837393,0.9064653503677893,0.7539267015706806,0.7128712871287128,0.8,0.8494773519163763
forward_selection,step_03_add_Pct_Age_15_34,Pct_Age_15_34,2,5,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34",0.0816462571597866,0.2418478260869565,0.8042054672871319,0.85586565180621,0.7165775401069518,0.6836734693877551,0.7528089887640449,0.8208489388264668
forward_selection,step_03_add_Pct_Age_15_34,Pct_Age_15_34,3,5,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34",0.08086093914398546,0.2493368700265252,0.787877668971709,0.8936170212765957,0.7378640776699029,0.6785714285714286,0.8085106382978723,0.8406510788662507
forward_selection,step_03_add_Pct_Age_15_34,Pct_Age_15_34,4,5,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34",0.08965532467628037,0.20911528150134048,0.767179734025814,0.8631899174272055,0.6629834254143646,0.5825242718446602,0.7692307692307693,0.8117340286831812
forward_selection,step_03_add_Pct_Age_15_34,Pct_Age_15_34,5,5,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34",0.083669936526255,0.23513513513513515,0.8126073436189711,0.9063807318955363,0.7446808510638298,0.693069306930693,0.8045977011494253,0.8475285325535112
forward_selection,step_04_add_sediment,sediment,1,6,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment",0.081999739786625,0.23872679045092837,0.797281575674158,0.8983352690669765,0.7244897959183674,0.6698113207547169,0.7888888888888889,0.8334688346883469
forward_selection,step_04_add_sediment,sediment,2,6,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment",0.0816462571597866,0.2418478260869565,0.8140917835780891,0.8652893560468768,0.7272727272727273,0.6938775510204082,0.7640449438202247,0.8282590310498973
forward_selection,step_04_add_sediment,sediment,3,6,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment",0.08086093914398546,0.2493368700265252,0.8023921417189938,0.903578678294865,0.7342995169082126,0.672566371681416,0.8085106382978723,0.8388842944139538
forward_selection,step_04_add_sediment,sediment,4,6,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment",0.08965532467628037,0.20911528150134048,0.7704521897164349,0.8691003911342896,0.6896551724137931,0.625,0.7692307692307693,0.8235984354628423
forward_selection,step_04_add_sediment,sediment,5,6,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment",0.083669936526255,0.23513513513513515,0.8132188974055152,0.9098330693310589,0.745945945945946,0.7040816326530612,0.7931034482758621,0.8453149750213234
forward_selection,step_05_add_road_network,road_network,1,7,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network",0.081999739786625,0.23872679045092837,0.7995307318915537,0.900116144018583,0.7291666666666666,0.6862745098039216,0.7777777777777778,0.8331397599690282
forward_selection,step_05_add_road_network,road_network,2,7,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network",0.0816462571597866,0.2418478260869565,0.81537843936869,0.8668599734203213,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.8192984575731947
forward_selection,step_05_add_road_network,road_network,3,7,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network",0.08086093914398546,0.2493368700265252,0.8047661858174889,0.9055710096985189,0.7414634146341463,0.6846846846846847,0.8085106382978723,0.8424178633185475
forward_selection,step_05_add_road_network,road_network,4,7,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network",0.08965532467628037,0.20911528150134048,0.7746968727387499,0.8724033029117775,0.6896551724137931,0.625,0.7692307692307693,0.8235984354628423
forward_selection,step_05_add_road_network,road_network,5,7,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network",0.083669936526255,0.23513513513513515,0.8104125129791921,0.908614597294992,0.745945945945946,0.7040816326530612,0.7931034482758621,0.8453149750213234
forward_selection,step_06_add_wind_speed_previous,wind_speed_previous,1,8,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous",0.081999739786625,0.23872679045092837,0.7993316380049333,0.9012775842044135,0.7253886010362695,0.6796116504854369,0.7777777777777778,0.8313975996902826
forward_selection,step_06_add_wind_speed_previous,wind_speed_previous,2,8,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous",0.0816462571597866,0.2418478260869565,0.8151837833147546,0.8677459627079055,0.7157894736842105,0.6732673267326733,0.7640449438202247,0.8228826869638758
forward_selection,step_06_add_wind_speed_previous,wind_speed_previous,3,8,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous",0.08086093914398546,0.2493368700265252,0.8067188795583532,0.9069994737237801,0.7352941176470589,0.6818181818181818,0.7978723404255319,0.8370987143823773
forward_selection,step_06_add_wind_speed_previous,wind_speed_previous,4,8,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous",0.08965532467628037,0.20911528150134048,0.7763994074449597,0.8724033029117775,0.6740331491712708,0.5922330097087378,0.782051282051282,0.8198392003476749
forward_selection,step_06_add_wind_speed_previous,wind_speed_previous,5,8,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous",0.083669936526255,0.23513513513513515,0.8130491734986267,0.90991430080013,0.7486631016042781,0.7,0.8045977011494253,0.8492953170058081
forward_selection,step_07_add_previous_visit_season,previous_visit_season,1,9,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season",0.081999739786625,0.23872679045092837,0.7995789351455477,0.8989934185056137,0.7120418848167539,0.6732673267326733,0.7555555555555555,0.8202864885791714
forward_selection,step_07_add_previous_visit_season,previous_visit_season,2,9,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season",0.0816462571597866,0.2418478260869565,0.8182148193652442,0.8679070516692843,0.708994708994709,0.67,0.7528089887640449,0.8172647094357859
forward_selection,step_07_add_previous_visit_season,previous_visit_season,3,9,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season",0.08086093914398546,0.2493368700265252,0.8095951564964172,0.9086910758589579,0.7414634146341463,0.6846846846846847,0.8085106382978723,0.8424178633185475
forward_selection,step_07_add_previous_visit_season,previous_visit_season,4,9,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season",0.08965532467628037,0.20911528150134048,0.7763198963668985,0.8715775749674054,0.6779661016949152,0.6060606060606061,0.7692307692307693,0.8185136897001304
forward_selection,step_07_add_previous_visit_season,previous_visit_season,5,9,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season",0.083669936526255,0.23513513513513515,0.8133713134610934,0.9069493521790342,0.7340425531914894,0.6831683168316832,0.7931034482758621,0.8400146216644329
forward_selection,step_08_add_tourist_business,tourist_business,1,10,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business",0.081999739786625,0.23872679045092837,0.8006112840523357,0.8994579945799458,0.7195767195767195,0.6868686868686869,0.7555555555555555,0.8237708091366628
forward_selection,step_08_add_tourist_business,tourist_business,2,10,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business",0.0816462571597866,0.2418478260869565,0.8164550224255575,0.8680278683903185,0.708994708994709,0.67,0.7528089887640449,0.8172647094357859
forward_selection,step_08_add_tourist_business,tourist_business,3,10,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business",0.08086093914398546,0.2493368700265252,0.8086834631114119,0.908089617322006,0.7414634146341463,0.6846846846846847,0.8085106382978723,0.8424178633185475
forward_selection,step_08_add_tourist_business,tourist_business,4,10,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business",0.08965532467628037,0.20911528150134048,0.7785029931792882,0.8723598435462843,0.6703910614525139,0.594059405940594,0.7692307692307693,0.8151238591916559
forward_selection,step_08_add_tourist_business,tourist_business,5,10,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business",0.083669936526255,0.23513513513513515,0.813790178855305,0.9075585881970676,0.7379679144385026,0.69,0.7931034482758621,0.8417814061167297
forward_selection,step_09_add_UrbanRural_Class,UrbanRural_Class,1,11,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class",0.081999739786625,0.23872679045092837,0.7995136201687403,0.8964769647696478,0.6984126984126984,0.6666666666666666,0.7333333333333333,0.8091753774680603
forward_selection,step_09_add_UrbanRural_Class,UrbanRural_Class,2,11,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class",0.0816462571597866,0.2418478260869565,0.8158183346410062,0.8696387580041077,0.708994708994709,0.67,0.7528089887640449,0.8172647094357859
forward_selection,step_09_add_UrbanRural_Class,UrbanRural_Class,3,11,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class",0.08086093914398546,0.2493368700265252,0.8052584953851881,0.9071122471994588,0.7281553398058253,0.6696428571428571,0.7978723404255319,0.8335651454777836
forward_selection,step_09_add_UrbanRural_Class,UrbanRural_Class,4,11,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class",0.08965532467628037,0.20911528150134048,0.7804614985242881,0.8740547588005215,0.6703910614525139,0.594059405940594,0.7692307692307693,0.8151238591916559
forward_selection,step_09_add_UrbanRural_Class,UrbanRural_Class,5,11,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class",0.083669936526255,0.23513513513513515,0.816782220523273,0.9104423053490922,0.7553191489361702,0.7029702970297029,0.8160919540229885,0.8550424434425896
forward_selection,step_10_add_Daytime_Population_Pressure,Daytime_Population_Pressure,1,12,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure",0.081999739786625,0.23872679045092837,0.8005930077695338,0.897522260936895,0.7052631578947368,0.67,0.7444444444444445,0.8147309330236159
forward_selection,step_10_add_Daytime_Population_Pressure,Daytime_Population_Pressure,2,12,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure",0.0816462571597866,0.2418478260869565,0.8162495574085684,0.8696387580041077,0.7127659574468085,0.6767676767676768,0.7528089887640449,0.8190568241311265
forward_selection,step_10_add_Daytime_Population_Pressure,Daytime_Population_Pressure,3,12,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure",0.08086093914398546,0.2493368700265252,0.8042418921800081,0.9066987444553041,0.7246376811594203,0.6637168141592921,0.7978723404255319,0.8317983610254869
forward_selection,step_10_add_Daytime_Population_Pressure,Daytime_Population_Pressure,4,12,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure",0.08965532467628037,0.20911528150134048,0.781848965935581,0.8740112994350282,0.6703910614525139,0.594059405940594,0.7692307692307693,0.8151238591916559
forward_selection,step_10_add_Daytime_Population_Pressure,Daytime_Population_Pressure,5,12,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure",0.083669936526255,0.23513513513513515,0.817650792701649,0.9106859997563055,0.7553191489361702,0.7029702970297029,0.8160919540229885,0.8550424434425896
forward_selection,step_11_add_Youth_Dependency,Youth_Dependency,1,13,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency",0.081999739786625,0.23872679045092837,0.8005813766687611,0.8977158343012002,0.7052631578947368,0.67,0.7444444444444445,0.8147309330236159
forward_selection,step_11_add_Youth_Dependency,Youth_Dependency,2,13,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency",0.0816462571597866,0.2418478260869565,0.8159395592637905,0.8697193024847972,0.7127659574468085,0.6767676767676768,0.7528089887640449,0.8190568241311265
forward_selection,step_11_add_Youth_Dependency,Youth_Dependency,3,13,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency",0.08086093914398546,0.2493368700265252,0.8029914784852923,0.9065107886625066,0.7378640776699029,0.6785714285714286,0.8085106382978723,0.8406510788662507
forward_selection,step_11_add_Youth_Dependency,Youth_Dependency,4,13,"previous_total_weight, days_between_visits, region, wind_direction_previous, Pct_Age_15_34, sediment, road_network, wind_speed_previous, previous_visit_season, tourist_business, UrbanRural_Class, Daytime_Population_Pressure, Youth_Dependency",0.08965532467628037,0.20911528150134048,0.7814093765737619,0.8734897870491091,0.6703910614525139,0.594059405940594,0.7692307692307693,0.8151238591916559
