site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,repollution_risk_score,actual_top25_training_label,priority_rank,priority_percentile,priority_band
167,167,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΟΥ ΧΑΡΑΛΆΜΠΟΥΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 73,2019-10-28,2019-10-28,2023-02-13,2023-02-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1204,0.06705868857891636,0,949,0.6330887258172114,below_top_30_percent
3138,3138,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 73,2022-07-26,2022-07-26,2024-08-29,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,765,0.06650855548561911,0,950,0.6337558372248165,below_top_30_percent
3135,3135,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 70,2022-07-26,2022-07-26,2024-08-29,2024-08-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,765,0.06650853879561336,0,951,0.6344229486324217,below_top_30_percent
3129,3129,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 62,2022-07-26,2022-07-26,2024-08-29,2024-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,765,0.06650840324561802,0,952,0.6350900600400267,below_top_30_percent
3130,3130,ΛΕΥΚΑΔΑ,,ΛΕΥΚΆΔΑ ΠΑΡΑΛΊΑ 63,2022-07-26,2022-07-26,2024-08-29,2024-08-29,high,canonical_high,multiple_special_numbers,0.3241830065359477,0.0,765,0.06650837638867825,1,953,0.6357571714476318,below_top_30_percent
1350,1350,ΣΚΟΠΕΛΟΣ,,ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 23,2020-08-21,2020-08-21,2025-09-17,2025-09-17,high,canonical_high,multiple_special_numbers,0.0,22.0,1853,0.0661071224181999,0,954,0.6364242828552368,below_top_30_percent
1933,1933,ΧΕΡΣΟΝΗΣΟΣ ΑΘΩΣ,,ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 102 (1) | ΧΕΡΣΌΝΗΣΟΣ ΆΘΩΣ ΠΑΡΑΛΊΑ 102 (2),2021-08-16,2021-08-17,2024-11-04,2024-11-04,medium,canonical_medium,coordinate_spread_100_250m; multiple_regions,0.0,58.0,1175,0.0659636617717317,0,955,0.6370913942628419,below_top_30_percent
508,508,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 38,2019-12-28,2019-12-28,2023-05-02,2023-05-02,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,14.0,1221,0.0657214548321032,0,956,0.637758505670447,below_top_30_percent
3053,3053,ΙΘΑΚΗ,,ΙΘΆΚΗ ΠΑΡΑΛΊΑ 112 (1) | ΙΘΆΚΗ ΠΑΡΑΛΊΑ 112 (2),2022-07-07,2022-07-08,2024-07-28,2024-07-28,high,canonical_high,ok,0.0,42.0,751,0.06551999168753618,0,957,0.638425617078052,below_top_30_percent
1427,1427,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 21 | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 22,2020-08-13,2020-08-13,2024-04-03,2024-04-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,2.0,1329,0.06548069872353889,0,958,0.6390927284856571,below_top_30_percent
164,164,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΛΥΚΆ ΝΕΡΆ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 70,2019-10-28,2019-10-28,2023-02-13,2023-02-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1204,0.06525862208504021,0,959,0.6397598398932621,below_top_30_percent
1339,1339,ΣΚΟΠΕΛΟΣ,,ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 8,2020-08-19,2020-08-19,2025-09-15,2025-09-15,high,canonical_high,multiple_special_numbers,0.0,35.0,1853,0.06513604681442836,0,960,0.6404269513008672,below_top_30_percent
3256,3256,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 42,2022-08-03,2022-08-03,2024-10-13,2024-10-13,high,canonical_high,ok,0.0,0.0,802,0.06503913248580276,0,961,0.6410940627084724,below_top_30_percent
308,308,ΚΡΗΤΗ,,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 219,2019-11-12,2019-11-12,2023-02-02,2023-02-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1178,0.06478827457981876,0,962,0.6417611741160774,below_top_30_percent
1429,1429,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 25,2020-08-13,2020-08-13,2024-04-03,2024-04-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,4.0,1329,0.06468775540655593,0,963,0.6424282855236825,below_top_30_percent
1064,1064,ΚΥΘΝΟΣ 2η ΦΟΡΑ,,ΚΎΘΝΟΣ ΠΑΡΑΛΊΑ 74,2020-05-09,2020-05-09,2024-04-19,2024-04-19,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,110.0,1441,0.06463158489049821,0,964,0.6430953969312875,below_top_30_percent
1520,1520,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 8,2020-10-09,2020-10-09,2025-11-12,2025-11-12,high,canonical_high,multiple_regions,0.0,110.0,1860,0.06447705423532513,0,965,0.6437625083388926,below_top_30_percent
1344,1344,ΣΚΟΠΕΛΟΣ,,ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 16 (1) | ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 16 (2) | ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 17,2020-08-19,2020-08-20,2025-09-17,2025-09-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0711974110032362,49.0,1854,0.06440879278590032,0,966,0.6444296197464977,below_top_30_percent
672,672,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,ΠΑΡΑΛΊΑ ΜΠΊΣΤΙ,ΎΔΡΑ ΠΑΡΑΛΊΑ 41,2020-01-28,2020-01-28,2025-10-15,2025-10-15,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,49.0,2087,0.0643595072714319,0,967,0.6450967311541027,below_top_30_percent
2953,2953,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 141 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 142,2022-06-30,2022-06-30,2024-07-26,2024-07-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,757,0.06406605992611612,0,968,0.6457638425617078,below_top_30_percent
1352,1352,ΣΚΟΠΕΛΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΥ ΙΩΆΝΝΗ,ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 25 | ΣΚΌΠΕΛΟΣ ΠΑΡΑΛΊΑ 26,2020-08-22,2020-08-22,2025-09-17,2025-09-17,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,16.0,1852,0.06399114354648149,0,969,0.6464309539693128,below_top_30_percent
539,539,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΆΛΑΜΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 70,2020-01-01,2020-01-01,2023-04-26,2023-04-26,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,21.0,1211,0.06398155799119701,0,970,0.6470980653769179,below_top_30_percent
2956,2956,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 147,2022-06-30,2022-06-30,2024-07-26,2024-07-26,high,canonical_high,multiple_special_numbers,0.0,0.0,757,0.06391307143813311,0,971,0.6477651767845231,below_top_30_percent
2952,2952,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΛΑΖΆΡΟΥ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 140,2022-06-30,2022-06-30,2024-07-26,2024-07-26,high,canonical_high,ok,0.0,0.0,757,0.06383656541211107,0,972,0.6484322881921281,below_top_30_percent
2948,2948,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 134,2022-06-30,2022-06-30,2024-07-26,2024-07-26,high,canonical_high,ok,0.1492734478203434,0.0,757,0.06379855065657922,1,973,0.6490993995997332,below_top_30_percent
2949,2949,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΚΟΥΤΣΟΥΠΙΆ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 135 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 136,2022-06-30,2022-06-30,2024-07-26,2024-07-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,757,0.06379829776307805,0,974,0.6497665110073382,below_top_30_percent
1096,1096,ΚΕΑ 2η ΦΟΡΑ,,ΚΈΑ ΠΑΡΑΛΊΑ 69,2020-05-20,2020-05-20,2024-04-21,2024-04-21,high,canonical_high,multiple_regions,0.0,10.0,1432,0.06371233120870597,0,975,0.6504336224149433,below_top_30_percent
2951,2951,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΞΗΛΏΜΑΤΑ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 138 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 139,2022-06-30,2022-06-30,2024-07-26,2024-07-26,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,757,0.06368394455682296,0,976,0.6511007338225484,below_top_30_percent
2950,2950,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 137,2022-06-30,2022-06-30,2024-07-26,2024-07-26,high,canonical_high,multiple_special_numbers,0.0,0.0,757,0.06368363336029759,0,977,0.6517678452301534,below_top_30_percent
1704,1704,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 54,2021-02-04,2021-02-04,2025-02-08,2025-02-08,high,canonical_high,ok,0.0,20.0,1465,0.06366201461581562,0,978,0.6524349566377585,below_top_30_percent
16,16,ΑΝΑΤΟΛΙΚΗ ΠΕΛΟΠΟΝΝΗΣΟΣ,,ΜΈΘΑΝΑ ΠΑΡΑΛΊΑ 4,2019-08-30,2019-08-30,2025-11-03,2025-11-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,243.0,2257,0.06362891726559342,0,979,0.6531020680453635,below_top_30_percent
3790,3790,ΑΝΤΙΠΑΡΟΣ - ΔΕΣΠΟΤΙΚΟ,,ΑΝΤΊΠΑΡΟΣ ΠΑΡΑΛΊΑ 88,2022-12-14,2022-12-14,2024-06-14,2024-06-14,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,548,0.06361507618138085,0,980,0.6537691794529686,below_top_30_percent
2938,2938,ΚΕΦΑΛΟΝΙΑ,,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 118,2022-06-29,2022-06-29,2024-07-27,2024-07-27,high,canonical_high,ok,0.0,0.0,759,0.06355992986714196,0,981,0.6544362908605738,below_top_30_percent
132,132,ΚΡΗΤΗ,,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 37,2019-10-19,2019-10-19,2023-02-16,2023-02-16,high,canonical_high,multiple_special_numbers,0.09375,48.0,1216,0.06354980145597174,1,982,0.6551034022681788,below_top_30_percent
2946,2946,ΚΕΦΑΛΟΝΙΑ,ΠΑΡΑΛΊΑ ΑΝΤΊΣΑΜΟΣ,ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 131 | ΚΕΦΑΛΟΝΙΆ ΠΑΡΑΛΊΑ 132,2022-06-30,2022-06-30,2024-07-27,2024-07-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,758,0.0633939410905083,0,983,0.6557705136757839,below_top_30_percent
3278,3278,ΚΕΡΚΥΡΑ,,ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 84 | ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 85 | ΚΈΡΚΥΡΑ ΠΑΡΑΛΊΑ 86,2022-08-06,2022-08-06,2024-10-16,2024-10-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,802,0.06338807763624976,0,984,0.6564376250833889,below_top_30_percent
