site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,repollution_kg_per_day,previous_total_weight,days_between_visits,target_top25
1380,1380,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 11,2020-08-08,2020-08-08,2025-08-28,2025-08-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,5.0,1846,0
1381,1381,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 12 | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 13,2020-08-08,2020-08-08,2025-08-27,2025-08-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,5.0,1845,0
1383,1383,ΑΛΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΑΤΕΡΊΝΑΣ ΒΆΛΑ,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 15,2020-08-09,2020-08-09,2025-08-27,2025-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,5.0,1844,0
1385,1385,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 17 | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 18,2020-08-09,2020-08-09,2025-08-27,2025-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,42.0,1844,0
1387,1387,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 20,2020-08-09,2020-08-09,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers,0.0,6.0,1844,0
1389,1389,ΑΛΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΣΠΙΆΓΓΑ ΝΤΆΝΙ,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 22,2020-08-10,2020-08-10,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers,0.0287574606619641,85.0,1843,0
1393,1393,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 26,2020-08-10,2020-08-10,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers,0.0,0.0,1843,0
1394,1394,ΑΛΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΑΛΑΜΆΚΙΑ,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 27 | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 28,2020-08-10,2020-08-10,2025-08-27,2025-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,15.0,1843,0
1399,1399,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 39,2020-08-10,2020-08-10,2025-09-12,2025-09-12,high,canonical_high,multiple_special_numbers,0.0,80.0,1859,0
1400,1400,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 40,2020-08-17,2020-08-17,2025-09-12,2025-09-12,high,canonical_high,multiple_special_numbers,0.0,42.0,1852,0
1401,1401,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 41,2020-08-17,2020-08-17,2025-09-15,2025-09-15,high,canonical_high,multiple_special_numbers,0.0,20.0,1855,0
1403,1403,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 43,2020-08-17,2020-08-17,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,93.0,1838,0
1404,1404,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 44,2020-08-17,2020-08-17,2025-08-29,2025-08-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,11.0,1838,0
1405,1405,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 45,2020-08-17,2020-08-17,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,45.0,1838,0
1406,1406,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 46 (1) | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 46 (2),2020-08-17,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,13.0,1837,0
1407,1407,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 47,2020-08-18,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,76.0,1837,0
1408,1408,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 48,2020-08-18,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,9.0,1837,0
1409,1409,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 49,2020-08-18,2020-08-18,2025-08-29,2025-08-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0,0.0,1837,0
1410,1410,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 50,2020-08-18,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,1837,0
1412,1412,ΑΛΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΜΕΓΆΛΗ ΆΜΜΟΣ,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 52,2020-08-18,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,0.0,1837,0
1414,1414,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 57 | ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 58,2020-08-18,2020-08-18,2025-08-29,2025-08-29,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,0.0255851932498639,76.0,1837,0
1415,1415,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 59,2020-08-18,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,9.0,1837,0
1416,1416,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 60,2020-08-18,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0,6.0,1837,0
1417,1417,ΑΛΟΝΝΗΣΟΣ,,ΑΛΌΝΝΗΣΟΣ ΠΑΡΑΛΊΑ 61,2020-08-18,2020-08-18,2025-08-29,2025-08-29,high,canonical_high,multiple_special_numbers,0.0495372890582471,12.0,1837,0
1418,1418,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 1 (1) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 1 (2),2020-08-10,2020-08-11,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,94.0,1842,0
1419,1419,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 2,2020-08-11,2020-08-11,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,35.0,1842,0
1422,1422,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 16,2020-08-12,2020-08-12,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,106.0,1841,0
1423,1423,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 17,2020-08-12,2020-08-12,2025-08-27,2025-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,7.0,1841,0
1424,1424,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 18,2020-08-12,2020-08-12,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,15.0,1841,0
1425,1425,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 19,2020-08-12,2020-08-12,2025-08-27,2025-08-27,high,canonical_high,multiple_special_numbers; multiple_regions,0.026615969581749,113.0,1841,0
1426,1426,ΠΕΡΙΣΤΕΡΑ,FLIPS BAY,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 20,2020-08-13,2020-08-13,2024-04-03,2024-04-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,9.0,1329,0
1426,1426,ΑΛΟΝΗΣΟΣ - ΠΕΡΙΣΤΕΡΑ,ΠΑΡΑΛΊΑ ΚΟΚΚΆΛΙΑΣ,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 1,2024-04-03,2024-04-03,2025-08-27,2025-08-27,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,511,0
1427,1427,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 21 | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 22,2020-08-13,2020-08-13,2024-04-03,2024-04-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,2.0,1329,0
1427,1427,ΑΛΟΝΗΣΟΣ - ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 2 | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 3,2024-04-03,2024-04-03,2025-08-27,2025-08-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,511,0
1429,1429,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 25,2020-08-13,2020-08-13,2024-04-03,2024-04-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,4.0,1329,0
1429,1429,ΑΛΟΝΗΣΟΣ - ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 7,2024-04-03,2024-04-03,2025-08-27,2025-08-27,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,511,0
1430,1430,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 26,2020-08-13,2020-08-13,2024-04-03,2024-04-03,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,27.0,1329,0
1430,1430,ΑΛΟΝΗΣΟΣ - ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 8,2024-04-03,2024-04-03,2025-08-27,2025-08-27,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,511,0
1432,1432,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 29,2020-08-13,2020-08-13,2025-09-12,2025-09-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,205.0,1856,0
1433,1433,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 30 (1) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 30 (2),2020-08-13,2020-08-14,2025-09-12,2025-09-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,185.0,1855,0
1434,1434,ΠΕΡΙΣΤΕΡΑ,,ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (1) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (2) | ΠΕΡΙΣΤΈΡΑ ΠΑΡΑΛΊΑ 31 (3),2020-08-14,2020-08-16,2025-09-12,2025-09-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.1683756071235833,1611.0,1853,1
1435,1435,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 1,2020-08-25,2020-08-25,2025-09-15,2025-09-15,high,canonical_high,multiple_special_numbers; multiple_regions,0.0579317812669193,140.0,1847,0
1436,1436,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 2,2020-08-25,2020-08-25,2025-09-15,2025-09-15,high,canonical_high,multiple_special_numbers; multiple_regions,0.0536004331348132,95.0,1847,0
1437,1437,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 3 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 4,2020-08-26,2020-08-26,2024-04-02,2024-04-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0692015209125475,43.0,1315,0
1437,1437,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 5 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 6,2024-04-02,2024-04-02,2025-09-15,2025-09-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,91.0,531,0
1438,1438,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 5,2020-08-26,2020-08-26,2024-04-02,2024-04-02,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,3.0,1315,0
1438,1438,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 4,2024-04-02,2024-04-02,2025-09-15,2025-09-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,531,0
1439,1439,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 6,2020-08-26,2020-08-26,2024-04-02,2024-04-02,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,37.0,1315,0
1439,1439,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),ΠΑΡΑΛΊΑ ΑΓΊΟΥ ΠΈΤΡΟΥ,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 3,2024-04-02,2024-04-02,2025-09-15,2025-09-15,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,531,0
1440,1440,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 7,2020-08-26,2020-08-26,2024-04-02,2024-04-02,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,198.0,1315,0
1440,1440,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 2,2024-04-02,2024-04-02,2025-09-15,2025-09-15,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,0.0,531,0
1441,1441,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 8,2020-08-26,2020-08-26,2024-04-02,2024-04-02,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.1019011406844106,105.0,1315,1
1441,1441,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 1,2024-04-02,2024-04-02,2025-09-15,2025-09-15,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.0,134.0,531,0
1442,1442,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 9,2020-08-26,2020-08-26,2025-09-15,2025-09-15,high,canonical_high,multiple_special_numbers; multiple_regions,0.0352112676056338,8.0,1846,0
1443,1443,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 10,2020-08-26,2020-08-26,2025-09-16,2025-09-16,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,55.0,1847,0
1444,1444,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 11 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 12,2020-08-26,2020-08-26,2025-09-16,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0487276664861938,37.0,1847,0
1445,1445,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 13,2020-08-27,2020-08-27,2025-09-16,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.3645720476706392,155.0,1846,1
1447,1447,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 15 | ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 16,2020-08-27,2020-08-27,2025-09-16,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,1846,0
1448,1448,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 17,2020-08-27,2020-08-27,2025-09-16,2025-09-16,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,55.0,1846,0
1450,1450,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),,ΚΥΡΆ ΠΑΝΑΓΙΆ ΠΑΡΑΛΊΑ 24,2020-08-28,2020-08-28,2025-09-16,2025-09-16,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,65.0,1845,0
1457,1457,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΓΙΟΥΡΑ - ΨΑΘΟΥΡΑ),ΠΑΡΑΛΊΑ ΨΑΘΟΎΡΑ,ΨΑΘΟΎΡΑ ΠΑΡΑΛΊΑ 32,2020-08-29,2020-08-29,2024-04-02,2024-04-02,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.2949695121951219,350.0,1312,1
1457,1457,ΒΟΡΕΙΕΣ ΣΠΟΡΑΔΕΣ (ΚΥΡΑ ΠΑΝΑΓΙΑ - ΨΑΘΟΥΡΑ),,ΨΑΘΟΎΡΑ ΠΑΡΑΛΊΑ 1,2024-04-02,2024-04-02,2025-09-23,2025-09-23,medium,canonical_medium,multiple_special_numbers; multiple_regions,0.1818181818181818,387.0,539,1
1462,1462,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΦΑΚΊΣΤΡΑ,ΜΑΓΝΗΣΊΑ ΠΑΡΑΛΊΑ 6,2020-08-29,2020-08-29,2023-09-13,2023-09-13,high,canonical_high,multiple_regions,0.0,0.0,1110,0
1467,1467,ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΙΩΆΝΝΗΣ,ΜΑΓΝΗΣΊΑ ΠΑΡΑΛΊΑ 8 (1),2023-09-17,2023-09-17,2023-09-24,2023-09-24,high,canonical_high,ok,67.85714285714286,142.0,7,1
1507,1507,ΣΚΥΡΟΣ,,ΣΚΎΡΟΣ ΠΑΡΑΛΊΑ 4,2020-09-29,2020-09-29,2025-08-31,2025-08-31,high,canonical_high,multiple_special_numbers; multiple_regions,0.0812465219810795,150.0,1797,1
1508,1508,ΣΚΥΡΟΣ,,ΣΚΎΡΟΣ ΠΑΡΑΛΊΑ 5,2020-09-29,2020-09-29,2025-08-31,2025-08-31,high,canonical_high,multiple_special_numbers; multiple_regions,0.0333889816360601,100.0,1797,0
1510,1510,ΣΚΥΡΟΣ,,ΣΚΎΡΟΣ ΠΑΡΑΛΊΑ 7,2020-10-01,2020-10-01,2025-08-31,2025-08-31,high,canonical_high,multiple_special_numbers; multiple_regions,0.0545961002785515,50.0,1795,0
1517,1517,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΑΠΟΘΉΚΕΣ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (1) | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (2) | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 15 (3),2020-10-16,2020-10-18,2020-10-28,2020-10-28,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,33.0,220.0,10,1
1520,1520,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 8,2020-10-09,2020-10-09,2025-11-12,2025-11-12,high,canonical_high,multiple_regions,0.0,110.0,1860,0
1521,1521,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 9 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 10,2020-10-10,2020-10-10,2025-11-12,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,96.0,1859,0
1524,1524,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΚΑΝΤΆΝΙ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 11,2020-10-10,2020-10-10,2025-11-12,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,259.0,1859,0
1525,1525,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 21,2020-10-19,2020-10-19,2025-11-12,2025-11-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,10.0,1850,0
1526,1526,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΑΠΗΓΑΝΙΆ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 12,2020-10-10,2020-10-10,2025-11-12,2025-11-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,40.0,1859,0
1527,1527,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΠΛΑΤΙΆ ΆΜΜΟΣ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 22,2020-10-19,2020-10-19,2025-11-12,2025-11-12,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,35.0,1850,0
1529,1529,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 23 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 24 | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 25,2020-10-19,2020-10-19,2025-11-12,2025-11-12,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,15.0,1850,0
1538,1538,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 44,2020-10-25,2020-10-25,2025-10-11,2025-10-11,high,canonical_high,multiple_special_numbers; multiple_regions,0.0,0.0,1812,0
1543,1543,ΤΗΝΟΣ (2η Φορά),,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 50,2020-10-26,2020-10-26,2025-10-11,2025-10-11,high,canonical_high,multiple_regions,0.0,2.0,1811,0
1555,1555,ΡΗΝΕΙΑ (2η Φορά),,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 4,2020-11-02,2020-11-02,2020-11-13,2020-11-13,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,15.181818181818182,5.0,11,1
1560,1560,ΡΗΝΕΙΑ (2η Φορά),,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 70,2020-11-18,2020-11-18,2020-11-30,2020-11-30,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,1.6666666666666667,0.0,12,1
1571,1571,ΔΗΛΟΣ,,ΔΉΛΟΣ ΠΑΡΑΛΊΑ 11 (2),2020-01-24,2020-01-24,2020-11-22,2020-11-27,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,2.145214521452145,80.0,303,1
1574,1574,ΑΝΤΙΨΑΡΑ,,ΑΝΤΊΨΑΡΑ ΠΑΡΑΛΊΑ 1,2020-12-06,2020-12-06,2025-08-15,2025-08-15,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,0.0,0.0,1713,0
