canonical_site_id,canonical_visit_sequence,visit_start_date,visit_end_date,visit_duration_days,source_files,original_site_ids,row_count,visit_record_count,region,regions_seen,beaches,name_of_beach,total_weight,recycle,non_recycle,blue_net,latitude,longitude,orientation,wind_direction,wind_speed,sediment,width_length,coastline_cleaned,road_network,tourist_business,site_confidence,canonical_max_coordinate_spread_m,review_reason
548,3,2024-06-25,2024-06-25,1,Typhoon2,8649 | 8650,2,2,ΠΕΛΟΠΟΝΗΣΣΟΣ,ΠΕΛΟΠΟΝΗΣΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 127 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 128,,0.0,0.0,0.0,0.0,36.619458,22.4965555,ΑΝΑΤΟΛΙΚΗ,E,3.0,Mixed,,,0.0,0.0,medium,235.13720043451718,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
549,1,2020-01-03,2020-01-03,1,Typhoon1,594,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 80,ΠΑΡΑΛΊΑ ΣΚΟΥΤΆΡΙ,6.0,1.0,5.0,0.0,36.662192,22.500364,East,S,2.0,Sand,6066.0,561.0,1.0,1.0,high,0.0,ok
550,1,2020-01-03,2020-01-03,1,Typhoon1,595,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 81,ΠΑΡΑΛΊΑ ΣΈΜΠΙΣ,0.0,0.0,0.0,0.0,36.662353,22.544833,East,S,2.0,,,,,,review,254.2454716604251,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
550,2,2023-04-26,2023-04-26,1,Typhoon2,6472,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 37,,0.0,0.0,0.0,0.0,36.660194,22.545444,ΑΝΑΤΟΛΙΚΗ,W,3.0,Pebbles,,,0.0,0.0,review,254.2454716604251,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
550,3,2024-06-25,2024-06-25,1,Typhoon2,8625 | 8626,2,2,ΠΕΛΟΠΟΝΗΣΣΟΣ,ΠΕΛΟΠΟΝΗΣΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 103 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 104,,0.0,0.0,0.0,0.0,36.6613055,22.5451665,ΑΝΑΤΟΛΙΚΗ,E,3.0,Mixed,,,0.0,0.0,review,254.2454716604251,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
551,1,2020-01-03,2020-01-03,1,Typhoon1,596,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 82,ΠΑΡΑΛΊΑ ΚΑΜΆΡΕΣ,10.0,2.0,8.0,0.0,36.681386,22.521267,East,S,2.0,Sand,11491.0,803.0,1.0,1.0,high,0.0,ok
552,1,2020-01-03,2020-01-03,1,Typhoon1,597,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 83,ΠΑΡΑΛΊΑ ΒΑΘΎ,7.0,1.0,6.0,0.0,36.70785,22.522161,East,S,2.0,Sand,52498.0,1871.0,1.0,1.0,high,0.0,ok
553,1,2020-01-04,2020-01-04,1,Typhoon1,598,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 84,ΠΑΡΑΛΊΑ ΜΑΥΡΟΒΟΥΝΊΟΥ,0.0,0.0,0.0,0.0,36.730356,22.559397,East,E,2.0,,,,,,high,0.0,ok
554,1,2020-01-04,2020-01-04,1,Typhoon1,599,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 85,ΠΑΡΑΛΊΑ ΣΑΛΙΝΊΤΣΑ,11.0,1.0,10.0,0.0,36.777128,22.567536,East,E,2.0,Sand,41480.0,1515.0,1.0,1.0,high,0.0,ok
555,1,2020-01-04,2020-01-04,1,Typhoon1,600,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 86,ΠΑΡΑΛΊΑ ΒΑΛΤΆΚΙ,0.0,0.0,0.0,0.0,36.790447,22.590506,South,E,2.0,,,,,,high,0.0,ok
556,1,2020-01-04,2020-01-04,1,Typhoon1,601,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 87,ΠΑΡΑΛΊΑ ΓΛΏΣΣΑ,12.0,1.0,11.0,0.0,36.792214,22.596558,South,E,2.0,Sand,1360.0,49.0,1.0,1.0,high,0.0,ok
557,1,2020-01-04,2020-01-04,1,Typhoon1,602 | 603,2,2,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 88 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 89,ΠΑΡΑΛΊΑ ΑΦΡΟΔΊΤΗΣ,43.0,11.0,32.0,0.0,36.7953475,22.602082000000003,South,E,2.0,Sand,3696.0,151.0,1.0,1.0,medium,238.48597994023717,coordinate_spread_100_250m; multiple_special_numbers
558,1,2020-01-05,2020-01-07,3,Typhoon1,604,2,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 90 (1) | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 90 (2),ΠΑΡΑΛΊΑ ΑΣΤΡΕΡΙΟΎ,903.0,172.0,731.0,0.0,36.804939,22.741925,South,W,2.0,Sand,107130.0,7142.0,1.0,0.0,high,0.0,ok
559,1,2020-01-07,2020-01-07,1,Typhoon1,605,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 91,ΠΑΡΑΛΊΑ ΚΟΚΚΙΝΊΑΣ,25.0,1.0,24.0,0.0,36.798161,22.783564,South,NW,3.0,Sand,29008.0,766.0,1.0,1.0,high,0.0,ok
560,1,2020-01-07,2020-01-07,1,Typhoon1,606,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 92,ΠΑΡΑΛΊΑ ΒΙΑΝΔΙΝΉ,0.0,0.0,0.0,0.0,36.74785,22.801861,South,NW,3.0,,,,,,high,0.0,ok
561,1,2020-01-07,2020-01-07,1,Typhoon1,607,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 93,ΠΑΡΑΛΊΑ ΤΙΓΑΝΙΆ,18.0,1.0,17.0,0.0,36.738908,22.810047,South,NW,3.0,Sand,12868.0,407.0,1.0,1.0,high,0.0,ok
562,1,2020-01-07,2020-01-07,1,Typhoon1,608,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 94,ΠΑΡΑΛΊΑ ΜΠΟΖΆΣ,0.0,0.0,0.0,0.0,36.704858,22.820117,South,NW,3.0,,,,,,high,0.0,ok
563,1,2020-01-08,2020-01-08,1,Typhoon1,609,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 95,ΠΑΡΑΛΊΑ ΠΑΧΊΑ ΆΜΜΟΣ,0.0,0.0,0.0,0.0,36.688739,22.829642,South,N,3.0,,,,,,high,0.0,ok
564,1,2020-01-08,2020-01-08,1,Typhoon1,610,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 96,ΠΑΡΑΛΊΑ ΠΛΎΤΡΑ,9.0,1.0,8.0,0.0,36.688594,22.836592,South,N,3.0,Sand,1092.0,93.0,1.0,1.0,high,0.0,ok
565,1,2020-01-08,2020-01-08,1,Typhoon1,611,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 97,ΠΑΡΑΛΊΑ ΧΑΡΑΚΊΑ,24.0,1.0,23.0,0.0,36.655578,22.878825,South,N,3.0,Mixed,59779.0,1187.0,1.0,1.0,high,0.0,ok
566,1,2020-01-08,2020-01-08,1,Typhoon1,612 | 613,2,2,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 98 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 99,,24.0,0.0,24.0,0.0,36.632175000000004,22.881928,South,N,3.0,Mixed,1094.0,179.0,1.0,0.0,review,534.8469685787672,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
566,2,2023-04-28,2023-04-28,1,Typhoon2,6512 | 6513 | 6514,3,3,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 77 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 78 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 79,,0.0,0.0,0.0,0.0,36.63220366666667,22.882157666666668,ΔΥΤΙΚΗ,W,3.0,Rocky,,,1.0,0.0,review,534.8469685787672,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions
567,1,2020-01-08,2020-01-08,1,Typhoon1,614,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 100,ΠΑΡΑΛΊΑ ΑΡΧΆΓΓΕΛΟΣ,27.0,1.0,26.0,0.0,36.628256,22.878919,South,N,3.0,Mixed,1784.0,197.0,1.0,1.0,high,0.0,ok
568,1,2020-01-09,2020-01-09,1,Typhoon1,615,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 101,ΠΑΡΑΛΊΑ ΠΑΝΑΡΊΤΗΣ,44.0,5.0,39.0,0.0,36.608011,22.898281,South,NE,2.0,Sand,3281.0,189.0,1.0,0.0,high,0.0,ok
569,1,2020-01-09,2020-01-09,1,Typhoon1,616,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 102,ΠΑΡΑΛΊΑ ΤΟΡΤΟΥΓΑ,28.0,4.0,24.0,0.0,36.605353,22.900717,South,NE,2.0,Mixed,13349.0,361.0,1.0,1.0,high,0.0,ok
570,1,2020-01-09,2020-01-09,1,Typhoon1,617,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 103,ΠΑΡΑΛΊΑ ΜΑΡΑΘΙΆ,19.0,2.0,17.0,0.0,36.603119,22.903867,South,NE,2.0,Pebbles,28661.0,1433.0,1.0,0.0,high,0.0,ok
571,1,2020-01-10,2020-01-10,1,Typhoon1,618,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 104,ΠΑΡΑΛΊΑ ΣΊΜΟΣ,44.0,1.0,43.0,0.0,36.472469,22.976839,South,N,2.0,Sand,230360.0,1827.0,1.0,1.0,high,0.0,ok
572,1,2020-01-10,2020-01-10,1,Typhoon1,619,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 105,ΠΑΡΑΛΊΑ ΡΊΣΜΑΡΗ,0.0,0.0,0.0,0.0,36.442233,23.099756,South,N,2.0,,,,,,high,52.96646962475683,multiple_special_numbers; multiple_regions
572,2,2023-04-29,2023-04-29,1,Typhoon2,6529,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 94,ΠΑΡΑΛΊΑ ΡΙΣΜΑΡΊ,0.0,0.0,0.0,0.0,36.442083,23.099194,South,Calm,0.0,Mixed,,,1.0,0.0,high,52.96646962475683,multiple_special_numbers; multiple_regions
573,1,2020-01-10,2020-01-10,1,Typhoon1,620,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 106,ΠΑΡΑΛΊΑ ΆΣΠΕΣ,3.0,0.0,3.0,0.0,36.440817,23.108908,South,N,2.0,Sand,3030.0,220.0,1.0,0.0,high,45.93254898238529,multiple_regions
573,2,2023-04-29,2023-04-29,1,Typhoon2,620,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 95,ΠΑΡΑΛΊΑ ΆΣΠΕΣ,0.0,0.0,0.0,0.0,36.440556,23.109306,South,Calm,0.0,Mixed,,,1.0,0.0,high,45.93254898238529,multiple_regions
574,1,2020-01-10,2020-01-10,1,Typhoon1,621,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 107,ΠΑΡΑΛΊΑ ΚΑΛΕΒΌΛΟΥ,165.0,3.0,162.0,0.0,36.485072,23.154011,East,N,2.0,Sand,2670.0,159.0,1.0,0.0,review,379.24472592392544,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
574,2,2023-04-29,2023-04-29,1,Typhoon2,6536 | 6537,2,2,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 102 | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 103,,224.0,8.0,114.0,102.0,36.485305499999996,23.157138500000002,ΑΝΑΤΟΛΙΚΗ,Calm,0.0,Pebbles,765.0,74.0,0.0,0.0,review,379.24472592392544,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
575,1,2020-01-10,2020-01-10,1,Typhoon1,622,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 108,ΠΑΡΑΛΊΑ ΠΑΝΑΓΙΆΣ,45.0,2.0,43.0,0.0,36.485533,23.145906,East,N,2.0,Mixed,5470.0,305.0,1.0,1.0,medium,136.74780836627176,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
575,2,2023-05-08,2023-05-08,1,Typhoon2,6596,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 171,ΠΑΡΑΛΊΑ ΓΙΑΛΌΣ ΒΕΛΑΝΙΔΙΏΝ,0.0,0.0,0.0,0.0,36.486222,23.144639,ΑΝΑΤΟΛΙΚΗ,W,2.0,Sand,,,1.0,0.0,medium,136.74780836627176,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
576,1,2020-01-10,2020-01-10,1,Typhoon1,623,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 109,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ-ΒΕΛΑΝΙΔΙΆ,0.0,0.0,0.0,0.0,36.504592,23.132772,East,N,2.0,,,,,,high,29.21116261006646,multiple_special_numbers; multiple_regions
576,2,2023-05-08,2023-05-08,1,Typhoon2,6603,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 178,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ-ΒΕΛΑΝΊΔΙΑ,0.0,0.0,0.0,0.0,36.504722,23.133056,ΑΝΑΤΟΛΙΚΗ,W,2.0,Sand,,,1.0,0.0,high,29.21116261006646,multiple_special_numbers; multiple_regions
577,1,2020-01-10,2020-01-11,2,Typhoon1,624,2,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 110 (1) | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 110 (2),ΠΑΡΑΛΊΑ ΠΑΝΑΓΊΑ,400.0,17.0,383.0,0.0,36.542356,23.132247,East,N,2.0,Pebbles,5454.0,302.0,1.0,0.0,medium,223.16161733649432,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
577,2,2023-05-08,2023-05-09,2,Typhoon2,6608,2,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 183 (1) | ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 183 (2),,1691.0,79.0,898.0,714.0,36.540972,23.134056,ΑΝΑΤΟΛΙΚΗ,W,2.0,Mixed,7120.0,336.0,1.0,0.0,medium,223.16161733649432,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
578,1,2020-01-11,2020-01-11,1,Typhoon1,625,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 111,ΠΑΡΑΛΊΑ ΛΙΒΑΔΙΆ,23.0,1.0,22.0,0.0,36.636544,23.028928,East,NE,1.0,Pebbles,12311.0,947.0,1.0,1.0,high,0.0,ok
579,1,2020-01-11,2020-01-11,1,Typhoon1,626,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 112,ΠΑΡΑΛΊΑ ΑΜΠΕΛΆΚΙΑ,99.0,1.0,98.0,0.0,36.643486,23.029539,East,NE,1.0,Mixed,2115.0,172.0,1.0,1.0,medium,184.28196675479253,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
579,2,2023-05-09,2023-05-09,1,Typhoon2,6612,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 187,,0.0,0.0,0.0,0.0,36.642056,23.030583,ΑΝΑΤΟΛΙΚΗ,NE,5.0,Sand,,,0.0,0.0,medium,184.28196675479253,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions
580,1,2020-01-11,2020-01-11,1,Typhoon1,627,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 113,ΠΑΡΑΛΊΑ ΜΟΝΕΜΒΑΣΙΆΣ,0.0,0.0,0.0,0.0,36.687622,23.038178,East,NE,1.0,,,,,,high,0.0,ok
581,1,2020-01-11,2020-01-11,1,Typhoon1,628,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 114,ΠΑΡΑΛΊΑ ΠΟΡΉ,0.0,0.0,0.0,0.0,36.719067,23.023431,East,NE,1.0,,,,,,high,0.0,ok
582,1,2020-01-12,2020-01-12,1,Typhoon1,629,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 115,ΠΑΡΑΛΊΑ ΠΑΛΟΥΓΓΈΡΙ,0.0,0.0,0.0,0.0,36.837606,23.052422,East,NW,2.0,,,,,,high,15.980033071556408,multiple_special_numbers; multiple_regions
582,2,2023-05-14,2023-05-14,1,Typhoon2,6718,1,1,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 298,ΠΑΡΑΛΊΑ ΠΑΛΟΥΓΓΈΡΙ,0.0,0.0,0.0,0.0,36.837722,23.052528,ΑΝΑΤΟΛΙΚΗ,Calm,0.0,Mixed,,,1.0,0.0,high,15.980033071556408,multiple_special_numbers; multiple_regions
583,1,2020-01-12,2020-01-12,1,Typhoon1,630,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 116,ΠΑΡΑΛΊΑ ΒΛΥΧΆΔΑ,0.0,0.0,0.0,0.0,36.858464,23.038444,East,NW,2.0,,,,,,high,0.0,ok
584,1,2020-01-12,2020-01-12,1,Typhoon1,631,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 117,ΠΑΡΑΛΊΑ ΖΟΡΆΚΑΣ,0.0,0.0,0.0,0.0,36.973281,22.991217,East,NW,2.0,,,,,,high,0.0,ok
585,1,2020-01-12,2020-01-12,1,Typhoon1,632,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΛΑΚΩΝΊΑ ΠΑΡΑΛΊΑ 118,ΠΑΡΑΛΊΑ ΆΓΙΑΣ ΚΥΡΙΑΚΉΣ,4.0,0.0,4.0,0.0,36.983639,22.996553,East,NW,2.0,Pebbles,8771.0,374.0,1.0,1.0,review,342.3057989084362,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
585,2,2023-05-14,2023-05-14,1,Typhoon2,6712 | 6713,2,2,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 292 | ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 293,,0.0,0.0,0.0,0.0,36.981875,22.9944585,ΑΝΑΤΟΛΙΚΗ,Calm,0.0,Rocky,,,0.0,0.0,review,342.3057989084362,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions
586,1,2020-01-12,2020-01-12,1,Typhoon1,633,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 119,ΠΑΡΑΛΊΑ ΦΩΚΙΑΝΌΣ,4.0,1.0,3.0,0.0,37.073247,22.966533,East,NW,2.0,Mixed,20949.0,772.0,1.0,1.0,high,0.0,ok
587,1,2020-01-13,2020-01-13,1,Typhoon1,634,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 120,ΠΑΡΑΛΊΑ ΠΟΥΛΊΘΡΑ,4.0,1.0,3.0,0.0,37.119381,22.897292,East,N,3.0,Pebbles,7532.0,690.0,1.0,1.0,high,0.0,ok
588,1,2020-01-13,2020-01-13,1,Typhoon1,635,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 121,ΠΑΡΑΛΊΑ ΘΙΌΠΑΣΤΟΥ,0.0,0.0,0.0,0.0,37.185467,22.905144,East,N,3.0,,,,,,high,0.0,ok
589,1,2020-01-13,2020-01-13,1,Typhoon1,636,1,1,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,ΑΡΚΑΔΊΑ ΠΑΡΑΛΊΑ 122,ΠΑΡΑΛΊΑ ΣΑΜΠΑΤΙΚΉ,5.0,1.0,4.0,0.0,37.189267,22.906647,East,N,3.0,Pebbles,5259.0,310.0,1.0,1.0,high,0.0,ok
