row_id,site_id,canonical_site_id,previous_visit_start_date,region,latitude,longitude,tourism_nuts2_id,tourism_nuts2_name,tourism_assignment_method,tourism_source_year,yacht_coord_method,TourismArrivals_YoY_Pct_NUTS2,AvgStay_NightsPerArrival_NUTS2,YachtPressureIndex_10km,TourismNights_NUTS2,Accommodation_Establishments_NUTS2
281,577,577,2020-01-10,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,36.542356,23.132247,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.012732395447351627,2059383,1588.0
282,579,579,2020-01-11,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,36.643486,23.029539,EL65,Peloponnisos,nearest_polygon,2020,original,-59.67565542649484,2.6135927234053895,0.03183098861837907,2059383,1588.0
283,582,582,2020-01-12,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,36.837606,23.052422,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.0031830988618379067,2059383,1588.0
284,585,585,2020-01-12,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,36.983639,22.996553,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.022281692032865348,2059383,1588.0
285,590,590,2020-01-13,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.241967,22.874469,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.00954929658551372,2059383,1588.0
286,594,594,2020-01-14,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.282147,22.836858,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.00954929658551372,2059383,1588.0
287,596,596,2020-01-14,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.293606,22.834408,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.01909859317102744,2059383,1588.0
288,604,604,2020-01-15,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.471258,22.739625,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.015915494309189534,2059383,1588.0
289,607,607,2020-01-15,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.4919845,22.727943,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.015915494309189534,2059383,1588.0
290,608,608,2020-01-15,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.513408,22.7376,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.03501408748021698,2059383,1588.0
291,613,613,2020-01-17,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.550494666666665,22.809538,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.07002817496043395,2059383,1588.0
292,626,626,2020-01-20,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.3933485,23.1043805,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.06366197723675814,2059383,1588.0
293,627,627,2020-01-20,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.387711,23.088014,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.06366197723675814,2059383,1588.0
294,628,628,2020-01-20,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.388261,23.080953,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.06366197723675814,2059383,1588.0
295,631,631,2020-01-21,ΝΟΤΙΑ ΠΕΛΟΠΟΝΝΗΣΟΣ,37.351133,23.109761,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.10185916357881301,2059383,1588.0
296,636,636,2020-01-22,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.2785705,23.129247,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
297,637,637,2020-01-22,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.279567,23.122869,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
298,638,638,2020-01-22,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.280472,23.117056,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
299,639,639,2020-01-22,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.276236,23.110728,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
300,640,640,2020-01-22,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.277656,23.099903,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
301,641,641,2020-01-22,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.260706,23.110283,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
302,643,643,2020-01-23,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.239631,23.131669,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
303,644,644,2020-01-23,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.240969,23.161467,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.09867606471697511,3357991,1041.0
304,652,652,2020-01-24,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.308978,23.195078,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.13369015219719207,2059383,1588.0
305,659,659,2020-01-25,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.353597,23.248444,EL65,Peloponnisos,polygon,2020,original,-59.67565542649484,2.6135927234053895,0.0954929658551372,2059383,1588.0
306,663,663,2020-01-25,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.343954,23.3554155,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.07321127382227186,3357991,1041.0
307,663,663,2023-06-05,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,37.343958,23.3554445,EL30,Attiki,polygon,2023,original,19.7257436295224,2.2259160990785376,0.07321127382227186,12409598,1186.0
308,666,666,2020-01-26,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.346472,23.455242,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.07321127382227186,3357991,1041.0
309,667,667,2020-01-26,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.344192,23.447086,EL30,Attiki,nearest_polygon,2020,original,-71.39076395815013,2.2850813322372896,0.07639437268410976,3357991,1041.0
310,667,667,2023-06-01,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,37.34179644444444,23.444404333333335,EL30,Attiki,nearest_polygon,2023,original,19.7257436295224,2.2259160990785376,0.07639437268410976,12409598,1186.0
311,668,668,2020-01-28,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.327928,23.421297,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.06366197723675814,3357991,1041.0
312,668,668,2023-05-31,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,37.327944,23.421306,EL30,Attiki,polygon,2023,original,19.7257436295224,2.2259160990785376,0.06366197723675814,12409598,1186.0
313,669,669,2020-01-28,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.324928,23.414442,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.06366197723675814,3357991,1041.0
314,669,669,2023-05-31,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,37.3258615,23.414847,EL30,Attiki,polygon,2023,original,19.7257436295224,2.2259160990785376,0.06366197723675814,12409598,1186.0
315,671,671,2020-01-28,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.313308,23.376342,EL30,Attiki,nearest_polygon,2020,original,-71.39076395815013,2.2850813322372896,0.05729577951308232,3357991,1041.0
316,672,672,2020-01-28,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.304961,23.377497,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.05729577951308232,3357991,1041.0
317,673,673,2020-01-28,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.301139,23.395444,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.06047887837492023,3357991,1041.0
318,673,673,2023-05-29,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,37.300875,23.39414575,EL30,Attiki,polygon,2023,original,19.7257436295224,2.2259160990785376,0.06047887837492023,12409598,1186.0
319,674,674,2023-06-01,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,37.33565755555557,23.435543333333335,EL30,Attiki,polygon,2023,original,19.7257436295224,2.2259160990785376,0.06366197723675814,12409598,1186.0
320,675,675,2020-01-29,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.326614,23.498828,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.03501408748021698,3357991,1041.0
321,676,676,2020-01-29,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.34225,23.502681,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.05092958178940651,3357991,1041.0
322,676,676,2023-05-28,ΑΡΓΟΣΑΡΩΝΙΚΟΣ,37.342222,23.502722,EL30,Attiki,polygon,2023,original,19.7257436295224,2.2259160990785376,0.05092958178940651,12409598,1186.0
323,682,682,2020-01-31,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.684192,23.323314,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.03183098861837907,3357991,1041.0
324,686,686,2020-01-31,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.700867,23.372783,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.10185916357881301,3357991,1041.0
325,690,690,2020-02-01,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.698806,23.46835,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.12732395447351627,3357991,1041.0
326,700,700,2020-02-02,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.800961,23.335775,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.012732395447351627,3357991,1041.0
327,701,701,2020-02-03,ΣΠΕΤΣΕΣ - ΔΟΚΟΣ-ΥΔΡΑ-ΑΓΚΙΣΤΡΙ- ΑΙΓΙΝΑ,37.819606,23.263358,EL30,Attiki,polygon,2020,original,-71.39076395815013,2.2850813322372896,0.0,3357991,1041.0
328,704,704,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.96549066666666,24.385684999999995,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.00954929658551372,1208609,1131.0
329,704,704,2020-05-29,ΕΥΒΟΙΑ 2η ΦΟΡΑ,37.964581499999994,24.385948624999997,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.00954929658551372,1208609,1131.0
330,705,705,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.995019,24.386169,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.01909859317102744,1208609,1131.0
331,705,705,2020-05-28,ΕΥΒΟΙΑ 2η ΦΟΡΑ,37.9962805,24.387169,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.01909859317102744,1208609,1131.0
332,706,706,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.003994,24.391558,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.015915494309189534,1208609,1131.0
333,707,707,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.009544,24.402564,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.012732395447351627,1208609,1131.0
334,708,708,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.012694,24.426911,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
335,708,708,2020-05-26,ΕΥΒΟΙΑ 2η ΦΟΡΑ,38.0121546,24.42544,EL64,Sterea Elláda,nearest_polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
336,709,709,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.005828,24.444447,EL64,Sterea Elláda,nearest_polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
337,709,709,2020-05-26,ΕΥΒΟΙΑ 2η ΦΟΡΑ,38.005275,24.4470095,EL64,Sterea Elláda,nearest_polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
338,710,710,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.992178,24.463817,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
339,710,710,2020-05-25,ΕΥΒΟΙΑ 2η ΦΟΡΑ,37.995819,24.4615334,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
340,711,711,2020-02-11,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.979869,24.472792,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
341,712,712,2020-02-12,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.95745,24.519597,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
342,712,712,2020-05-25,ΕΥΒΟΙΑ 2η ΦΟΡΑ,37.9567305,24.519484499999997,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
343,713,713,2020-02-12,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.9645195,24.5268055,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
344,713,713,2020-05-25,ΕΥΒΟΙΑ 2η ΦΟΡΑ,37.963492,24.526511,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
345,714,714,2020-02-12,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.968044,24.529939,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
346,716,716,2020-02-12,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.977786,24.545889,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
347,717,717,2020-02-12,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.979103,24.554139,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
348,720,720,2020-02-12,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.025672,24.578178,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
349,721,721,2020-02-14,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.033092,24.580319,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
350,722,722,2020-02-14,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.045497,24.581725,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
351,723,723,2020-02-14,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.092253,24.577975,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
352,724,724,2020-02-14,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.106819,24.573631,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
353,725,725,2020-02-14,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.125931,24.582208,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.0,1208609,1131.0
354,729,729,2020-02-18,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.983606,24.251392,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.03183098861837907,1208609,1131.0
355,730,730,2020-02-18,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,37.99135,24.233772,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.03183098861837907,1208609,1131.0
356,731,731,2020-02-18,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.009375,24.2788165,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.03183098861837907,1208609,1131.0
357,731,731,2020-06-01,ΕΥΒΟΙΑ 2η ΦΟΡΑ,38.009375,24.2788165,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.03183098861837907,1208609,1131.0
358,734,734,2020-02-18,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.029801500000005,24.305725,EL64,Sterea Elláda,nearest_polygon,2020,original,-58.46568218633222,2.916858330940044,0.03501408748021698,1208609,1131.0
359,734,734,2020-05-31,ΕΥΒΟΙΑ 2η ΦΟΡΑ,38.03075576923077,24.307228692307692,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.03501408748021698,1208609,1131.0
360,734,734,2025-12-10,ΕΥΒΟΙΑ,38.03349083333334,24.307423666666665,EL64,Sterea Elláda,nearest_polygon,2024,original,-0.1260327147523554,2.8293902814085805,0.03501408748021698,2943924,1156.0
361,735,735,2020-02-18,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.062044,24.312444,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.03183098861837907,1208609,1131.0
362,736,736,2020-02-18,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.082869,24.284247,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.03183098861837907,1208609,1131.0
363,753,753,2020-02-23,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.390606,24.035856,EL64,Sterea Elláda,nearest_polygon,2020,original,-58.46568218633222,2.916858330940044,0.00954929658551372,1208609,1131.0
364,832,832,2020-03-12,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.908767,23.005675,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.00954929658551372,1208609,1131.0
365,904,904,2020-03-28,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.197836,24.271503,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
366,905,905,2020-03-28,ΕΥΒΟΙΑ - ΣΤΕΡΕΑ,38.190925,24.296025,EL64,Sterea Elláda,polygon,2020,original,-58.46568218633222,2.916858330940044,0.006366197723675813,1208609,1131.0
367,908,908,2020-03-29,ΑΝΔΡΟΣ,37.901183,24.906364,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.01909859317102744,10092080,4794.0
368,909,909,2020-03-29,ΑΝΔΡΟΣ,37.900214,24.8925,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.01909859317102744,10092080,4794.0
369,911,911,2020-03-29,ΑΝΔΡΟΣ,37.905978,24.854786,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.02864788975654116,10092080,4794.0
370,913,913,2020-03-29,ΑΝΔΡΟΣ,37.912075,24.836897,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.015915494309189534,10092080,4794.0
371,916,916,2020-03-29,ΑΝΔΡΟΣ,37.982506,24.784889,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.0,10092080,4794.0
372,918,918,2020-03-30,ΑΝΔΡΟΣ,37.975983,24.726219,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.0,10092080,4794.0
373,919,919,2020-03-30,ΑΝΔΡΟΣ,37.943078,24.692494,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.006366197723675813,10092080,4794.0
374,921,921,2020-04-01,ΑΝΔΡΟΣ,37.87555,24.758308,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.015915494309189534,10092080,4794.0
375,922,922,2020-04-01,ΑΝΔΡΟΣ,37.876,24.765283,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.015915494309189534,10092080,4794.0
376,924,924,2020-04-01,ΑΝΔΡΟΣ,37.855686,24.778728,EL42,Notio Aigaio,nearest_polygon,2020,original,-73.14421214186541,4.875718947854087,0.015915494309189534,10092080,4794.0
377,925,925,2020-04-01,ΑΝΔΡΟΣ,37.858881,24.7844,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.015915494309189534,10092080,4794.0
378,928,928,2020-04-01,ΑΝΔΡΟΣ,37.814919,24.825053,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.00954929658551372,10092080,4794.0
379,931,931,2020-04-01,ΑΝΔΡΟΣ,37.703956,24.952408,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.012732395447351627,10092080,4794.0
380,934,934,2020-04-03,ΑΝΔΡΟΣ,37.832672,24.947314,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03183098861837907,10092080,4794.0
381,939,939,2020-04-11,ΚΕΑ,37.539856,24.276361,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.012732395447351627,10092080,4794.0
382,940,940,2020-04-11,ΚΕΑ,37.549856,24.27605,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.012732395447351627,10092080,4794.0
383,941,941,2020-04-11,ΚΕΑ,37.553061,24.276442,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.012732395447351627,10092080,4794.0
384,942,942,2020-04-11,ΚΕΑ,37.563836,24.2801,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.012732395447351627,10092080,4794.0
385,943,943,2020-04-11,ΚΕΑ,37.574344,24.280814,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.015915494309189534,10092080,4794.0
386,944,944,2020-04-11,ΚΕΑ,37.577286,24.281047,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.022281692032865348,10092080,4794.0
387,945,945,2020-04-11,ΚΕΑ,37.58003966666667,24.279397333333332,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.022281692032865348,10092080,4794.0
388,946,946,2020-04-12,ΚΕΑ,37.5926555,24.271375,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03183098861837907,10092080,4794.0
389,947,947,2020-04-12,ΚΕΑ,37.599589,24.276767,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03183098861837907,10092080,4794.0
390,948,948,2020-04-12,ΚΕΑ,37.608017,24.272042,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03183098861837907,10092080,4794.0
391,949,949,2020-04-12,ΚΕΑ,37.617997,24.278114,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03501408748021698,10092080,4794.0
392,949,949,2020-05-17,ΚΕΑ 2η ΦΟΡΑ,37.617997,24.278114,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03501408748021698,10092080,4794.0
393,950,950,2020-04-12,ΚΕΑ,37.622694,24.280917,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03501408748021698,10092080,4794.0
394,950,950,2020-05-17,ΚΕΑ 2η ΦΟΡΑ,37.622694,24.280917,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03501408748021698,10092080,4794.0
395,951,951,2020-04-12,ΚΕΑ,37.629781,24.285442,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03501408748021698,10092080,4794.0
396,951,951,2020-05-17,ΚΕΑ 2η ΦΟΡΑ,37.629781,24.285442,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03501408748021698,10092080,4794.0
397,952,952,2020-04-12,ΚΕΑ,37.639236,24.290081,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03819718634205488,10092080,4794.0
398,953,953,2020-04-13,ΚΕΑ,37.658439,24.299994,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03819718634205488,10092080,4794.0
399,954,954,2020-04-13,ΚΕΑ,37.658069,24.314814,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03819718634205488,10092080,4794.0
400,955,955,2020-04-13,ΚΕΑ,37.66235,24.321372,EL42,Notio Aigaio,polygon,2020,original,-73.14421214186541,4.875718947854087,0.03501408748021698,10092080,4794.0
