site_id,canonical_site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,site_confidence,match_quality,site_review_reason,canonical_max_coordinate_spread_m,demographic_coordinate_source,is_strong_or_probable_match,has_all_selected_demographics,is_recommended_for_initial_model,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,repollution_positive,log1p_repollution_kg_per_day,previous_total_weight,days_between_visits,previous_visit_month,previous_visit_season,latitude,longitude,coastline_cleaned,width_length,road_network,tourist_business,orientation,sediment,wind_direction_previous,wind_speed_previous,Pct_Age_15_34,Youth_Dependency,Avg_Household_Size,Unemployment_Rate,UrbanRural_Class,Daytime_Population_Pressure
1692,1692,ΣΙΘΩΝΙΑ,,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 9 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 10 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 11 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 12,2021-07-10,2021-07-10,2025-09-18,2025-09-18,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,951.7312645941626,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,82.0,1531,7,Summer,39.96775675000001,23.902069250000004,252.0,534.0,0.0,0.0,South,Pebbles,ENE,4.0,0.1921717881830336,0.2345252967959982,2.395813146296616,16.1,Rural,0.0079617834394904
1693,1693,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 45,2021-01-31,2021-01-31,2025-04-06,2025-04-06,high,canonical_high,ok,13.236416104262776,interval_coordinate,1,1,1,11.0,0.0072083879423328,0.2162516382699869,0.6487549148099607,1,0.00718253169419345,65.0,1526,1,Winter,39.837472,25.202417,250.0,5000.0,1.0,0.0,South,Mixed,S,5.0,0.2401866868768765,0.221373129207342,2.4659255295959417,13.9,Rural,0.0232558139534883
1694,1694,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 46,2021-01-31,2021-01-31,2025-04-09,2025-04-09,high,canonical_high,multiple_special_numbers,9.533761328613748,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1529,1,Winter,39.841361,25.201583,,,,,South,,S,5.0,0.2401866687944948,0.2213733380179056,2.4659255295959417,13.9,Rural,0.0232558139534883
1695,1695,ΣΙΘΩΝΙΑ,,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 13 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 14,2021-07-10,2021-07-10,2025-09-18,2025-09-18,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers; multiple_regions,228.4029284137873,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1531,7,Summer,39.975333500000005,23.9008195,,,,,South,Pebbles,ENE,4.0,0.1921717829439924,0.2345253081180989,2.395813146296616,16.1,Rural,0.0079617834394904
1696,1696,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 47,2021-01-31,2021-01-31,2021-04-07,2021-04-10,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,776.6272385701091,interval_coordinate,0,1,0,215.0,3.257575757575758,97.72727272727272,293.1818181818182,1,1.4486999273073202,45.0,66,1,Winter,39.84075,25.196778,473.0,3784.0,0.0,0.0,South,Mixed,S,5.0,0.2401866715061467,0.2213733778930655,2.4659255295959417,13.9,Rural,0.0232558139534883
1696,1696,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 77 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 77 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 77 (3),2021-04-07,2021-04-10,2025-04-06,2025-04-06,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,776.6272385701091,interval_coordinate,0,1,0,29.0,0.0199039121482498,0.5971173644474949,1.7913520933424845,1,0.019708419082499613,215.0,1457,4,Spring,39.846287,25.196583,538.0,4304.0,1.0,0.0,South,Mixed,S,3.0,0.2401866458302891,0.2213734275409435,2.4659255295959417,13.9,Rural,0.0232558139534883
1698,1698,ΣΙΘΩΝΙΑ,ΠΑΡΑΛΊΑ ΔΙΆΠΟΡΤΗ,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 15 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 16 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 17 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 19 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 20 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 21,2021-07-11,2021-07-11,2025-09-18,2025-09-19,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,734.3342162845138,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,87.0,1530,7,Summer,40.016662,23.82455083333333,285.0,5603.0,1.0,0.0,West,Mixed,NE,3.0,0.1921717540272049,0.234525270618575,2.395813146296616,16.1,Rural,0.0079617834394904
1699,1699,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 49,2021-02-02,2021-02-02,2025-03-30,2025-03-30,medium,canonical_medium,coordinate_spread_100_250m,198.3626742226124,interval_coordinate,1,1,1,76.0,0.050098879367172,1.5029663810151614,4.508899143045484,1,0.048884330561516226,605.0,1517,2,Winter,39.862806,25.262778,1168.0,17520.0,1.0,0.0,South,Mixed,SSW,4.0,0.2401866279544913,0.2213735779267018,2.4659255295959417,13.9,Rural,0.0232558139534883
1700,1700,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 50,2021-02-03,2021-02-03,2025-02-10,2025-02-11,high,canonical_high,ok,84.66843887090515,interval_coordinate,1,1,1,2029.0,1.3821525885558583,41.46457765667575,124.39373297002724,1,0.8680045278889149,665.0,1468,2,Winter,39.825778,25.289639,240.0,3600.0,1.0,0.0,South,Mixed,Calm,0.0,0.2401866285935021,0.2213735689901848,2.4659255295959417,13.9,Rural,0.0232558139534883
1700,1700,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 43 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 43 (2),2025-02-10,2025-02-11,2025-04-02,2025-04-02,high,canonical_high,ok,84.66843887090515,interval_coordinate,1,1,1,730.0,14.6,438.0,1314.0,1,2.747270914255491,2029.0,50,2,Winter,39.825306,25.290417,766.0,,0.0,0.0,ΔΥΤΙΚΗ,Sand,NE,4.5,0.2311700542972136,0.2064972877341675,2.4659255295959417,6.4,Rural,0.0232558139534883
1701,1701,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΣΚΊΔΙ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 51 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 52,2021-02-04,2021-02-04,2025-02-10,2025-02-11,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,415.5364987356112,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,360.0,1467,2,Winter,39.820028,25.295222000000003,400.0,12960.0,1.0,0.0,South,Sand,S,3.0,0.2401866079807442,0.2213735890089939,2.4659255295959417,13.9,Rural,0.0232558139534883
1702,1702,ΣΙΘΩΝΙΑ,,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 18,2021-07-11,2021-07-11,2025-09-18,2025-09-18,high,canonical_high,multiple_special_numbers; multiple_regions,13.289050063182287,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,47.0,1530,7,Summer,40.015583,23.856278,305.0,767.0,0.0,0.0,West,Sand,NE,3.0,0.1921718082338897,0.2345252287466141,2.395813146296616,16.1,Rural,0.0079617834394904
1704,1704,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 54,2021-02-04,2021-02-04,2025-02-08,2025-02-08,high,canonical_high,ok,4.781032516224103,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,20.0,1465,2,Winter,39.843167,25.259194,35.0,280.0,0.0,0.0,South,Mixed,S,3.0,0.2401866258286238,0.2213735796357808,2.4659255295959417,13.9,Rural,0.0232558139534883
1706,1706,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 55 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 55 (3),2021-04-16,2021-04-17,2025-02-08,2025-02-10,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,203.28004108038496,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,845.0,1393,4,Spring,39.851667,25.249722,587.0,,1.0,0.0,South,,NE,4.0,0.2401866270792149,0.2213735697118529,2.4659255295959417,13.9,Rural,0.0232558139534883
1707,1707,ΣΙΘΩΝΙΑ,,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 22 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 23 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 26 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 27 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 28 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 29 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 31,2021-07-11,2021-07-12,2025-09-19,2025-09-20,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers; multiple_regions,1433.253577542152,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,177.0,1530,7,Summer,40.04961885714285,23.80341642857143,242.0,3804.0,0.0,0.0,West,Pebbles,NE,3.0,0.1921718289005594,0.2345251421431382,2.395813146296616,16.1,Rural,0.0079617834394904
1708,1708,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 56,2021-02-05,2021-02-05,2025-02-06,2025-02-06,high,canonical_high,ok,7.086038513419869,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,515.0,1462,2,Winter,39.844472,25.132556,335.0,5360.0,0.0,0.0,South,Mixed,ENE,2.0,0.2401866247132719,0.2213735016817277,2.4659255295959417,13.9,Rural,0.0232558139534883
1709,1709,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 58,2021-02-06,2021-02-06,2025-02-06,2025-02-06,high,canonical_high,ok,46.69816072914523,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,45.0,1461,2,Winter,39.843944,25.147019,255.0,2040.0,1.0,0.0,South,Mixed,WSW,2.0,0.2401866373570345,0.2213734805829023,2.4659255295959417,13.9,Rural,0.0232558139534883
1710,1710,ΣΙΘΩΝΙΑ,,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 24 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 25 | ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 30,2021-07-12,2021-07-12,2025-09-19,2025-09-19,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers; multiple_regions,268.6503480370869,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,293.0,1530,7,Summer,40.037639,23.81209266666667,422.0,1679.0,1.0,0.0,West,Sand,W,3.0,0.1921718458727219,0.2345251058561709,2.395813146296616,16.1,Rural,0.0079617834394904
1713,1713,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 61,2021-02-06,2021-02-06,2021-05-21,2021-05-21,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,678.3249252589472,interval_coordinate,0,1,0,429.0,4.125,123.75,371.25,1,1.634130525024472,75.0,104,2,Winter,39.847686,25.105561,460.0,10580.0,0.0,0.0,South,Mixed,WSW,2.0,0.2401866107658886,0.2213735203245932,2.4659255295959417,13.9,Rural,0.0232558139534883
1713,1713,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 152 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 153 (1),2021-05-21,2021-05-21,2021-06-11,2021-06-11,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,678.3249252589472,interval_coordinate,0,1,0,52.0,2.4761904761904763,74.28571428571429,222.8571428571429,1,1.2459370034249682,429.0,21,5,Spring,39.85025,25.110111,386.0,3502.0,0.0,0.0,South,Mixed,N,3.0,0.2401866135683213,0.2213735230797029,2.4659255295959417,13.9,Rural,0.0232558139534883
1713,1713,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 153 (2),2021-06-11,2021-06-11,2025-02-06,2025-02-06,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,678.3249252589472,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,52.0,1336,6,Summer,39.850389,25.111556,420.0,,0.0,0.0,South,Mixed,N,5.0,0.2401866192982237,0.221373515546248,2.4659255295959417,13.9,Rural,0.0232558139534883
1713,1713,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 14 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 15 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 13 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 16,2025-02-06,2025-02-06,2025-03-27,2025-03-27,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,678.3249252589472,interval_coordinate,0,1,0,130.0,2.653061224489796,79.59183673469387,238.77551020408163,1,1.2955655077301285,0.0,49,2,Winter,39.84887525,25.10736075,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Mixed,NE,5.5,0.2311699829930337,0.2064975799572338,2.4659255295959417,6.4,Rural,0.0232558139534883
1713,1713,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 128 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 129 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 130,2025-03-27,2025-03-27,2025-04-15,2025-04-15,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,678.3249252589472,interval_coordinate,0,1,0,16.0,0.8421052631578947,25.26315789473684,75.78947368421052,1,0.6109090823229731,130.0,19,3,Spring,39.85016666666667,25.11152766666667,115.0,2167.0,0.0,0.0,ΝΟΤΙΑ,Pebbles,SE,2.0,0.2311699754291979,0.2064975568243604,2.4659255295959417,6.4,Rural,0.0232558139534883
1714,1714,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 62 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 63 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 64 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 64 (2),2021-03-29,2021-03-30,2025-04-02,2025-04-02,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,545.2389344774732,interval_coordinate,0,1,0,262.0,0.1789617486338797,5.368852459016393,16.10655737704918,1,0.1646341771221163,785.0,1464,3,Spring,39.799472,25.215092666666667,593.0,10972.0,0.0,0.0,South,Mixed,E,3.0,0.2401869698521385,0.2213722902557307,2.4659255295959417,13.9,Rural,0.0232558139534883
1715,1715,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 65,2021-03-29,2021-03-29,2025-04-02,2025-04-02,high,canonical_high,ok,6.115720965811769,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,10.0,1465,3,Spring,39.798611,25.192111,30.0,900.0,0.0,0.0,South,Mixed,E,3.0,0.2401867047083437,0.2213729730676127,2.4659255295959417,13.9,Rural,0.0232558139534883
1716,1716,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 66 (1),2021-03-30,2021-03-30,2021-05-11,2021-05-12,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,429.9407639553988,interval_coordinate,0,1,0,430.0,10.238095238095235,307.1428571428571,921.4285714285712,1,2.419309367302187,270.0,42,3,Spring,39.799861,25.18075,250.0,4250.0,0.0,0.0,South,Mixed,NE,3.0,0.2401867855137371,0.2213732881847449,2.4659255295959417,13.9,Rural,0.0232558139534883
1716,1716,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 66 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 66 (3),2021-05-11,2021-05-12,2025-02-07,2025-02-07,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,429.9407639553988,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,430.0,1367,5,Spring,39.800056,25.182444,544.0,9248.0,0.0,0.0,South,Mixed,NE,4.0,0.2401868129714072,0.2213732752952689,2.4659255295959417,13.9,Rural,0.0232558139534883
1716,1716,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 23,2025-02-07,2025-02-07,2025-04-03,2025-04-03,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,429.9407639553988,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,55,2,Winter,39.799694,25.179111,,,0.0,0.0,South,Sand,NE,4.5,0.2311698226740916,0.2064977015928698,2.4659255295959417,6.4,Rural,0.0232558139534883
1717,1717,ΣΑΜΟΘΡΑΚΗ,,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 1 | ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 2,2021-07-14,2021-07-14,2025-05-02,2025-05-02,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,373.3508576165674,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,75.0,1388,7,Summer,40.3994165,25.5576115,166.0,6587.0,0.0,0.0,South,Rocky,NE,5.0,0.2490541149090903,0.1560588535406475,2.3838385158087276,18.5,Rural,0.0066056910569105
1718,1718,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 67,2021-03-30,2021-03-30,2025-02-07,2025-02-07,high,canonical_high,ok,11.874734982271711,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,50.0,1410,3,Spring,39.799583,25.175917,65.0,910.0,0.0,0.0,South,Mixed,NE,3.0,0.24018679244141,0.2213734249288775,2.4659255295959417,13.9,Rural,0.0232558139534883
1719,1719,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 68 (1),2021-03-30,2021-03-30,2021-05-12,2021-05-12,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,344.45456168300245,interval_coordinate,0,1,0,354.0,8.232558139534884,246.97674418604652,740.9302325581396,1,2.222736164993628,25.0,43,3,Spring,39.800389,25.168861,52.0,728.0,0.0,0.0,South,Mixed,NE,3.0,0.2401867108982449,0.2213734887111656,2.4659255295959417,13.9,Rural,0.0232558139534883
1719,1719,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 68 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 127,2021-05-12,2021-05-12,2025-02-07,2025-02-07,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,344.45456168300245,interval_coordinate,0,1,0,275.0,0.2011704462326262,6.035113386978786,18.10534016093636,1,0.18329645328842398,354.0,1367,5,Spring,39.8002635,25.170236,537.0,6110.0,0.0,0.0,South,Mixed,Calm,0.0,0.2401867055031477,0.2213734877100536,2.4659255295959417,13.9,Rural,0.0232558139534883
1719,1719,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 21,2025-02-07,2025-02-07,2025-04-03,2025-04-03,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,344.45456168300245,interval_coordinate,0,1,0,24.0,0.4363636363636363,13.09090909090909,39.27272727272727,1,0.36211466723455055,275.0,55,2,Winter,39.800333,25.1685,250.0,3079.0,0.0,0.0,South,Sand,NE,4.5,0.231169941312949,0.2064976546322358,2.4659255295959417,6.4,Rural,0.0232558139534883
1720,1720,ΣΑΜΟΘΡΑΚΗ,,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 3,2021-07-14,2021-07-14,2025-05-03,2025-05-03,high,canonical_high,multiple_special_numbers,10.475283617934627,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1389,7,Summer,40.396917,25.562139,,,,,South,Pebbles,NE,5.0,0.2490541109145317,0.1560588712856182,2.3838385158087276,18.5,Rural,0.0066056910569105
1721,1721,ΣΑΜΟΘΡΑΚΗ,,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 11 | ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 12 | ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 13,2021-07-14,2021-07-14,2025-05-03,2025-05-03,review,canonical_review,coordinate_spread_over_500m; multiple_special_numbers,991.4550097720228,interval_coordinate,0,1,0,37.0,0.0266378689704823,0.7991360691144708,2.397408207343412,1,0.026289258219897423,0.0,1389,7,Summer,40.40016633333334,25.616342666666668,,,,,South,Pebbles,NE,5.0,0.2490536799011432,0.15605841710926,2.3838385158087276,18.5,Rural,0.0066056910569105
1723,1723,ΣΑΜΟΘΡΑΚΗ,,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 4 | ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 5,2021-07-14,2021-07-14,2025-05-03,2025-05-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,236.24542736735745,interval_coordinate,1,1,1,17.0,0.0122390208783297,0.367170626349892,1.101511879049676,1,0.012164729616266415,93.0,1389,7,Summer,40.397333,25.568153,137.0,2283.0,0.0,0.0,South,Pebbles,NE,5.0,0.2490540572985279,0.1560589356914665,2.3838385158087276,18.5,Rural,0.0066056910569105
1724,1724,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 70 (1),2021-04-04,2021-04-04,2021-05-17,2021-05-17,high,canonical_high,ok,24.61204805055208,interval_coordinate,1,1,1,36.0,0.8372093023255814,25.116279069767444,75.34883720930233,1,0.6082477367734591,130.0,43,4,Spring,40.005111,25.14275,92.0,1380.0,0.0,0.0,North,Mixed,SE,4.0,0.2401864134997912,0.2213737427662458,2.4659255295959417,13.9,Rural,0.0232558139534883
1724,1724,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 70 (2),2021-05-17,2021-05-17,2025-03-26,2025-03-26,high,canonical_high,ok,24.61204805055208,interval_coordinate,1,1,1,154.0,0.1092973740241305,3.278921220723918,9.836763662171752,1,0.10372681852279632,36.0,1409,5,Spring,40.005028,25.142833,82.0,1230.0,0.0,0.0,North,Mixed,S,2.0,0.240186421261576,0.2213737347272839,2.4659255295959417,13.9,Rural,0.0232558139534883
1725,1725,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 71 | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 72,2021-04-04,2021-04-04,2021-05-17,2021-05-18,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,343.4381880486761,interval_coordinate,0,1,0,95.0,2.2093023255813953,66.27906976744185,198.83720930232556,1,1.1660535694636422,125.0,43,4,Spring,40.002611,25.1464585,177.0,1129.0,0.0,0.0,North,Mixed,SE,4.0,0.2401863479692856,0.2213737837629432,2.4659255295959417,13.9,Rural,0.0232558139534883
1725,1725,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 138 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 138 (2),2021-05-17,2021-05-18,2025-03-26,2025-03-26,review,canonical_review,coordinate_spread_250_500m; multiple_special_numbers,343.4381880486761,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,95.0,1408,5,Spring,40.000694,25.148278,36.0,288.0,0.0,0.0,North,Rocky,S,2.0,0.2401863778919455,0.2213738568571123,2.4659255295959417,13.9,Rural,0.0232558139534883
1726,1726,ΣΑΜΟΘΡΑΚΗ,,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 6 | ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 7,2021-07-14,2021-07-14,2025-05-03,2025-05-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,167.0301407752836,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1389,7,Summer,40.394458,25.589903,,,,,South,Sand,NE,5.0,0.2490540489340269,0.1560590390726181,2.3838385158087276,18.5,Rural,0.0066056910569105
1728,1728,ΣΑΜΟΘΡΑΚΗ,ΠΑΡΑΛΊΑ ΚΑΤΆΡΤΙ,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 8,2021-07-14,2021-07-14,2025-05-03,2025-05-03,high,canonical_high,multiple_special_numbers,11.600954890278796,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1389,7,Summer,40.395694,25.593667,,,,,South,Sand,NE,5.0,0.2490540205791403,0.1560589412535508,2.3838385158087276,18.5,Rural,0.0066056910569105
1729,1729,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 74,2021-04-06,2021-04-06,2025-04-06,2025-04-06,high,canonical_high,ok,54.72604871440233,interval_coordinate,1,1,1,109.0,0.0746064339493497,2.238193018480493,6.714579055441479,1,0.0719544865916542,285.0,1461,4,Spring,39.842917,25.182889,1100.0,9900.0,1.0,0.0,South,Mixed,NE,3.0,0.2401866294178598,0.2213734888521279,2.4659255295959417,13.9,Rural,0.0232558139534883
1732,1732,ΣΑΜΟΘΡΑΚΗ,ΠΑΡΑΛΊΑ ΒΑΤΌΣ,ΣΑΜΟΘΡΆΚΗ ΠΑΡΑΛΊΑ 10,2021-07-14,2021-07-14,2025-05-03,2025-05-03,medium,canonical_medium,coordinate_spread_100_250m; multiple_special_numbers,164.23821942209293,interval_coordinate,1,1,1,18.0,0.0129589632829373,0.3887688984881209,1.1663066954643628,1,0.012875714360045228,0.0,1389,7,Summer,40.396306,25.605194,,,,,South,Mixed,NE,5.0,0.2490540461712041,0.1560588038077671,2.3838385158087276,18.5,Rural,0.0066056910569105
1734,1734,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 76,2021-04-07,2021-04-07,2025-04-06,2025-04-06,high,canonical_high,ok,36.551164442405934,interval_coordinate,1,1,1,21.0,0.0143835616438356,0.4315068493150685,1.2945205479452055,1,0.014281099565416644,10.0,1460,4,Spring,39.849639,25.196694,1360.0,12240.0,0.0,0.0,South,Rocky,S,3.0,0.2401866412054239,0.2213734730303874,2.4659255295959417,13.9,Rural,0.0232558139534883
