interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
72,232,2019-11-01,35.103447,24.560553,interval_coordinate,0.16711494053521223,0.31910645299201745,0.5861739989925165,0.2507490234884985,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
73,236,2019-11-02,35.097389,24.676797,interval_coordinate,0.16711496747072688,0.3191063888323475,0.5861737929595722,0.25074902332005966,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
74,237,2019-11-02,35.095919,24.701533,interval_coordinate,0.19577038015125572,0.26628503101464096,0.46387753210169863,0.2781563553302035,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
75,247,2019-11-04,34.940994,24.840647,interval_coordinate,0.21012772393753462,0.23817257966015465,0.40397536795868944,0.2921704809590351,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
76,249,2019-11-04,34.939581,24.855689,interval_coordinate,0.2090662224168965,0.24052297982116128,0.4094086861213051,0.29275173363957085,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
77,251,2019-11-04,34.936033,24.873261,interval_coordinate,0.2022825720665572,0.2555439364881911,0.4450626616905309,0.29656613231315715,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
78,255,2019-11-05,34.932836,24.940422,interval_coordinate,0.18087726742407384,0.30294157194524124,0.5692621655765487,0.30985321121233766,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
79,255,2023-05-07,36.7955,21.823917,interval_coordinate,0.16494393813624905,0.34679174832102794,0.6315774844713348,0.1896234676695848,2.370506321254478,0.3234760863779753,0.11089524842721007,9.6,0.00946969696969697,203366.0,Rural
80,265,2019-11-05,34.934256,25.017917,interval_coordinate,0.17730726947922332,0.31084655264322525,0.5919096420058578,0.31227620927508837,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
81,266,2019-11-05,34.936308,25.021331,interval_coordinate,0.1773072877005464,0.31084648292204187,0.5919094952390811,0.3122762773421312,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
82,269,2019-11-05,34.941947,25.056822,interval_coordinate,0.17730735668560052,0.3108464677661378,0.591909246624013,0.3122760718698494,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
83,273,2019-11-06,34.948061,25.119172,interval_coordinate,0.17651627952329918,0.29934869929813424,0.5453884698181443,0.2765288772225986,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
84,279,2019-11-06,34.955928,25.159528,interval_coordinate,0.1764089002034557,0.2977860699369703,0.5393746839408704,0.27190805099267645,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
85,280,2019-11-06,34.956542,25.162269,interval_coordinate,0.1764089034281286,0.2977860346454442,0.5393746133118068,0.2719080502592799,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
86,281,2019-11-06,34.953775,25.177472,interval_coordinate,0.17640902113066692,0.29778584751451775,0.5393741989895994,0.2719079377226049,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
87,282,2019-11-06,34.953786,25.188133,interval_coordinate,0.17640908807634356,0.29778571352053335,0.539374001945453,0.2719080621229048,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
88,283,2019-11-06,34.959694,25.243647,interval_coordinate,0.17640893881867478,0.297785945294163,0.5393745841894569,0.27190810349409894,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
89,286,2019-11-07,34.965344,25.256542,interval_coordinate,0.1782701827273681,0.3113504176136097,0.5701104471096266,0.26097891931439104,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
90,287,2019-11-07,34.974569,25.273208,interval_coordinate,0.17909381764987886,0.3248232645034961,0.6013707637034673,0.25000773555034783,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
91,292,2019-11-07,34.983461,25.306839,interval_coordinate,0.1748789437595417,0.33899836611093975,0.6353322046682734,0.23881313140293817,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Rural
92,312,2019-11-11,34.876428,25.722958,interval_coordinate,0.20740842099751677,0.23237784950097676,0.3760526936945161,0.2422266229472201,2.370506321254478,0.3234760863779753,0.11089524842721007,11.7,0.013329926135775352,241062.0,Town_Suburb
